codgeo;CS1_8-AGEREMPLOI_POP_ENS_ENS;CS1_8-AGEREMPLOI_POP_1_ENS;CS1_8-AGEREMPLOI_POP_2_ENS;CS1_8-AGEREMPLOI_POP_3_ENS;CS1_8-AGEREMPLOI_POP_4_ENS;CS1_8-AGEREMPLOI_POP_5_ENS;CS1_8-AGEREMPLOI_POP_6_ENS;CS1_8-AGEREMPLOI_POP_7_ENS;CS1_8-AGEREMPLOI_POP_8_ENS;CS1_8-AGEREMPLOI_POP_ENS_15;CS1_8-AGEREMPLOI_POP_1_15;CS1_8-AGEREMPLOI_POP_2_15;CS1_8-AGEREMPLOI_POP_3_15;CS1_8-AGEREMPLOI_POP_4_15;CS1_8-AGEREMPLOI_POP_5_15;CS1_8-AGEREMPLOI_POP_6_15;CS1_8-AGEREMPLOI_POP_7_15;CS1_8-AGEREMPLOI_POP_8_15;CS1_8-AGEREMPLOI_POP_ENS_25;CS1_8-AGEREMPLOI_POP_1_25;CS1_8-AGEREMPLOI_POP_2_25;CS1_8-AGEREMPLOI_POP_3_25;CS1_8-AGEREMPLOI_POP_4_25;CS1_8-AGEREMPLOI_POP_5_25;CS1_8-AGEREMPLOI_POP_6_25;CS1_8-AGEREMPLOI_POP_7_25;CS1_8-AGEREMPLOI_POP_8_25;CS1_8-AGEREMPLOI_POP_ENS_55;CS1_8-AGEREMPLOI_POP_1_55;CS1_8-AGEREMPLOI_POP_2_55;CS1_8-AGEREMPLOI_POP_3_55;CS1_8-AGEREMPLOI_POP_4_55;CS1_8-AGEREMPLOI_POP_5_55;CS1_8-AGEREMPLOI_POP_6_55;CS1_8-AGEREMPLOI_POP_7_55;CS1_8-AGEREMPLOI_POP_8_55;CS1_8-SEXE_POP_ENS_ENS;CS1_8-SEXE_POP_1_ENS;CS1_8-SEXE_POP_2_ENS;CS1_8-SEXE_POP_3_ENS;CS1_8-SEXE_POP_4_ENS;CS1_8-SEXE_POP_5_ENS;CS1_8-SEXE_POP_6_ENS;CS1_8-SEXE_POP_7_ENS;CS1_8-SEXE_POP_8_ENS;CS1_8-SEXE_POP_ENS_1;CS1_8-SEXE_POP_1_1;CS1_8-SEXE_POP_2_1;CS1_8-SEXE_POP_3_1;CS1_8-SEXE_POP_4_1;CS1_8-SEXE_POP_5_1;CS1_8-SEXE_POP_6_1;CS1_8-SEXE_POP_7_1;CS1_8-SEXE_POP_8_1;CS1_8-SEXE_POP_ENS_2;CS1_8-SEXE_POP_1_2;CS1_8-SEXE_POP_2_2;CS1_8-SEXE_POP_3_2;CS1_8-SEXE_POP_4_2;CS1_8-SEXE_POP_5_2;CS1_8-SEXE_POP_6_2;CS1_8-SEXE_POP_7_2;CS1_8-SEXE_POP_8_2;IRANC-AGE5_55_POP_ENS_ENS;IRANC-AGE5_55_POP_2_ENS;IRANC-AGE5_55_POP_3_ENS;IRANC-AGE5_55_POP_ENS_01;IRANC-AGE5_55_POP_2_01;IRANC-AGE5_55_POP_3_01;IRANC-AGE5_55_POP_ENS_15;IRANC-AGE5_55_POP_2_15;IRANC-AGE5_55_POP_3_15;IRANC-AGE5_55_POP_ENS_25;IRANC-AGE5_55_POP_2_25;IRANC-AGE5_55_POP_3_25;IRANC-AGE5_55_POP_ENS_55;IRANC-AGE5_55_POP_2_55;IRANC-AGE5_55_POP_3_55;IRANR_2_POP_ENS;IRANR_2_POP_1;IRANR_2_POP_2;IRANR_2_POP_3;IRANR_2_POP_4;IRANR_2_POP_5;IRANR_2_POP_6;IRANR_2_POP_7;SEXE-AGE15_15_90_POP_ENS_ENS;SEXE-AGE15_15_90_POP_1_ENS;SEXE-AGE15_15_90_POP_2_ENS;SEXE-AGE15_15_90_POP_ENS_00;SEXE-AGE15_15_90_POP_1_00;SEXE-AGE15_15_90_POP_2_00;SEXE-AGE15_15_90_POP_ENS_15;SEXE-AGE15_15_90_POP_1_15;SEXE-AGE15_15_90_POP_2_15;SEXE-AGE15_15_90_POP_ENS_30;SEXE-AGE15_15_90_POP_1_30;SEXE-AGE15_15_90_POP_2_30;SEXE-AGE15_15_90_POP_ENS_45;SEXE-AGE15_15_90_POP_1_45;SEXE-AGE15_15_90_POP_2_45;SEXE-AGE15_15_90_POP_ENS_60;SEXE-AGE15_15_90_POP_1_60;SEXE-AGE15_15_90_POP_2_60;SEXE-AGE15_15_90_POP_ENS_75;SEXE-AGE15_15_90_POP_1_75;SEXE-AGE15_15_90_POP_2_75;SEXE-AGE15_15_90_POP_ENS_90;SEXE-AGE15_15_90_POP_1_90;SEXE-AGE15_15_90_POP_2_90;SEXE-AGE3_B_POP_ENS_ENS;SEXE-AGE3_B_POP_1_ENS;SEXE-AGE3_B_POP_2_ENS;SEXE-AGE3_B_POP_ENS_00;SEXE-AGE3_B_POP_1_00;SEXE-AGE3_B_POP_2_00;SEXE-AGE3_B_POP_ENS_20;SEXE-AGE3_B_POP_1_20;SEXE-AGE3_B_POP_2_20;SEXE-AGE3_B_POP_ENS_65;SEXE-AGE3_B_POP_1_65;SEXE-AGE3_B_POP_2_65
200066033;18099233694;166232622;52595195;1059290139;2794281733;2980227429;3530679105;4939761843;2102808874;2139620274;10.292743;5.198096;9.779109;185878461;396519203;460957429;0;1070995233;876628417;120816129;334988706;837639809;2206113782;2175416471;2547635056;19486372;524187844;7193329251;35123751;185765148;21187122;40228949;408291754;522086619;4920275471;507625797;18099233694;166232622;52595195;1059290139;2794281733;2980227429;3530679105;4939761843;2102808874;8960364277;126060758;38575238;657041514;1431300457;504148333;276854155;2334216502;753302782;9138869417;40171864;140199569;402248625;1362981277;2476079096;762137555;260554534;1349506092;190858681;348324188;1560262621;435299409;92732851;342566558;275970835;38978013;236992821;924601286;160160191;764441096;272715279;56453133;216262146;2208287188;2017428507;348324188;1222391391;64530266;226915136;2.996932;43.428897;22297;11118672752;11178327248;4081168507;2036090942;2045077565;3362274919;1778808661;1583466257;4175896925;2058018952;2117877973;5079332519;2594045134;2485287385;3667242069;1864458348;180278372;1704688673;730947087;973741586;226396388;56303627;170092761;22297;11118672752;11178327248;5399611646;271205588;2687555766;12797244732;6526498367;6270746366;4100143621;1880118505;2220025117
200066041;3940922187;35191955;1272883564;278483456;6284084283;6452294623;7089771722;10253368805;4920064763;4464789999;19.881795;35.163172;39.806148;375030619;686758803;901556237;0;2406593226;18909221244;215658583;880412313;2192660952;4836303922;4613984463;4815309098;55144356;1299747558;16035210627;116379172;357308079;55236746;1072749742;1151551357;1372906387;10198224449;121372398;3940922187;35191955;1272883564;278483456;6284084283;6452294623;7089771722;10253368805;4920064763;19247523545;281320773;816700445;1767565165;3046406328;1127336718;5730279767;473737689;1740537459;20161698324;70598776;456183118;1017269395;3237677955;5324957905;1359491955;5515991916;3179527304;3799410692;727596324;3071814367;818770758;179305467;63946529;633556574;100662898;532893676;1939241752;378339166;1560902586;407841608;69288793;338552815;47135779812;4333636912;727596324;2499067213;133491222;275501287;4.012861;159.741784;47562;23456693759;24105306241;7935634175;4034650794;3900983381;7067982958;3665309491;3402673466;8638698772;4231930857;4406767914;11305770371;5597343959;5708426412;8375180185;4225912868;4149267316;3843992154;1595580812;2248411341;394741387;105964977;28877641;47562;23456693759;24105306241;10573621184;5359863485;5213757699;27792162234;13906564024;1388559821;9196216582;419026625;5005950332
200066058;65851861039;2036648;1918575693;6862050101;9879935885;10783852958;11101680506;15468775933;9633325164;763638984;4.835165;44.84062;140.32873;685570626;1172989968;1314851504;0;4272973227;3369246397;98752051;1402579875;5775934254;7483533723;7740750713;7947727027;38134894;3205051432;24523007229;100077584;471155198;945787116;1710831536;1870112277;1839101975;15430641039;2155300505;65851861039;2036648;1918575693;6862050101;9879935885;10783852958;11101680506;15468775933;9633325164;32313764132;14571588;1278058042;4186775498;4642056588;2370878685;8899886439;7475370767;3315022235;33538096908;5794892;640517651;2675274603;5237879298;8412974273;2201794067;7993405167;6318302929;7887927013;2170756615;5717170397;1531087344;495649929;1035437416;1161238054;242269318;918968736;4417837187;1182016687;32358205;777764427;250820682;526943745;7938505855;71497131538;2170756615;3708322419;29666559;675128779;7.006625;1030.046984;80298;39671805503;40626194497;14352987278;7309215427;7043771851;1216596425;6220538645;5945425605;16415558039;8015443137;8400114902;18108971201;9125809791;898316141;1319723328;6466426777;6730806503;5517975187;2401332684;3116642504;539310765;133039043;406271722;80298;39671805503;40626194497;18602686815;9541355024;9061331791;4741038898;23553749287;23856639693;14284924205;6576701193;7708223012
200066108;13603141149;280710397;359714751;571573496;1592862527;2228586821;2405054172;4489996004;1674642981;1350646343;10.206286;5;15.343905;55889665;242116885;257700893;0;764388708;5736112775;169123148;196606091;413934767;130319114;1548924056;1670106704;5045866;429181002;6516382032;101380963;15810866;142294824;233781721;43754588;477246575;4484950138;481073271;13603141149;280710397;359714751;571573496;1592862527;2228586821;2405054172;4489996004;1674642981;6714732957;204932199;253078564;36368636;687535149;400233335;1941451847;2222233838;641581665;6888408192;75778198;106636187;207887135;905327378;1828353486;463602325;2267762166;1033061316;1165219383;277946925;887272458;245480537;78863718;166616819;205778758;39902578;165876181;55589901;12439982;431499189;158061078;34780809;123280269;16412353801;15247134417;277946925;444795725;338180094;8922349;1.025271;14.047878;16555;8268034676;8286965324;2734717647;1400512325;1334205322;2176493729;1116753383;1059740346;2839913195;1463631408;1376281787;3608255836;1821361389;1786894447;3523654745;1780153001;1743501744;1474828144;621911379;852916764;197136704;6371179;133424914;16555;8268034676;8286965324;3598960431;1856597074;1742363358;9095255446;4604808445;4490447001;3860784123;1806629157;2054154966
200066116;6017506703;261119612;145563624;186420339;592892774;94123122;902320561;2089350492;898608081;629727268;5.082645;5;5.069653;29682148;97241761;95683107;0;391967953;2491711473;191143467;105159207;126288893;477569058;662227561;659461123;25058112;244804052;2896067962;648935;35404417;55061793;85641568;181761898;14717633;206429238;261836075;6017506703;261119612;145563624;186420339;592892774;94123122;902320561;2089350492;898608081;2962618886;190691633;120679155;120692159;306559028;200774819;735143493;937136739;350941859;3054887816;70427978;24884468;65728181;286333746;740456401;167177067;1152213753;547666222;623823411;147455464;476367947;141770851;33811588;107959263;96147842;1813682;78011021;299278953;73441058;225837896;86625765;22065998;64559767;704601569;6422192279;147455464;312131365;107931178;21966946;2.069408;32.26905;7106;3485673211;3620326789;1132585974;563362062;569223911;966558143;49806938;468488762;1167591704;588632334;57895937;145550195;758576567;696925383;145457794;73571773;71886021;764728566;31422415;450504416;164455724;27090988;137364736;7106;3485673211;3620326789;1517112423;767733535;749378889;3735331418;1900007906;1835323511;1853556159;81793177;1035624388
200066124;60492098862;1027755519;2702225403;408957294;8715902314;8961643168;6779623106;19591838303;862353811;6581194055;29.883926;55.338531;38.685974;422075558;992516745;762800567;0;4279892754;26745603607;616410962;1969014548;3159874995;7084585312;6537122565;4957349335;85390986;2335854904;271653012;381460631;677872324;891011971;1209241444;1432003858;1059473204;19506447317;2007790452;60492098862;1027755519;2702225403;408957294;8715902314;8961643168;6779623106;19591838303;862353811;2913252696;785183707;1882565979;2404048751;4091676086;2007194598;5564132545;9159563905;3238161388;31359571902;242571812;819659424;1685524188;4624226228;6954448569;1215490561;10432274397;5385376722;784095621;2434181083;5406775127;1755414398;63938021;1116034188;1081394109;279588594;801805515;3674314226;1093786333;2580527893;1329833478;421425947;908407531;73490179874;65649223664;2434181083;3168446386;1226903289;788537477;17.024414;205.863562;74203;3617054471;3803245529;13684659646;6980506091;6704153556;952137786;4743925645;4777452215;13599380039;6646919091;6952460948;15290382913;7652480878;7637902035;13569178511;6577002258;6992176254;7222598289;3154309197;4068289092;1315422742;415401551;900021191;74203;3617054471;3803245529;17943867704;911485097;8829016734;38876016855;192617104;19614306455;17383115441;7793983341;9589132101
200066132;7939554297;234343881;218884128;20494907;622542537;1063325897;1444714261;2823033746;1327760776;931882829;0;5;15.18124;60568933;145450242;154908838;0;550773575;3126593691;168180185;148646789;150189217;480687308;726832956;1015791437;10041307;426224492;3881077777;66163696;65237339;39578613;81286296;191042699;274013986;2812992439;350762708;7939554297;234343881;218884128;20494907;622542537;1063325897;1444714261;2823033746;1327760776;3801189854;194496514;139298711;8451783;296930282;161186288;1184929985;1373993649;365836597;4138364443;39847367;79585417;12043124;325612256;902139609;259784277;1449040098;961924179;913058183;277140927;635917256;201351358;60476998;140874359;183003712;49174654;133829058;367230227;128298632;238931596;161472886;39190643;122282243;9574448845;8661390663;277140927;389258629;157924366;65764023;3;19.970238;9663;4778252809;4884747191;1584674945;816218945;768456;1391841396;753746775;638094621;1462071244;750329151;711742093;1951801444;972676621;979124823;2015101247;1021992157;99310909;1075686893;422203132;653483761;181822832;41086028;140736804;9663;4778252809;4884747191;214622823;1112213592;1034014637;4949552902;254942231;2400130591;2567218869;1116616907;1450601962
200066140;5294543105;396902322;23722953;218114503;631877926;815296529;717653789;1788275042;489193463;465716905;5;5.257732;0;35751857;90218425;86594556;0;242894335;232474585;2613964;166992334;178109501;484607626;573079837;514528616;15;131031537;250408035;130505923;64979464;40005002;111518443;151998268;116530618;1773275042;115267591;5294543105;396902322;23722953;218114503;631877926;815296529;717653789;1788275042;489193463;2658131135;301604129;186743289;101824331;283351075;135717049;564719447;872638791;211533024;2636411971;95298194;50486241;116290172;348526851;679579481;152934342;915636251;277660439;417254982;70615834;346639148;91090942;19110639;71980303;67205118;10187758;5701736;176363173;34204699;142158474;82595749;7112738;75483011;6439633591;6022378609;70615834;227590595;85939487;2915906;0.973684;2.976322;6496;3278060283;3217939717;1175479568;585885423;589594145;782643788;438668609;343975178;1149339345;596446458;552892886;1379796165;709462009;670334156;1295783946;665049586;63073436;603066686;251170379;351896307;109890503;31377818;78512685;6496;3278060283;3217939717;151453735;777478937;737058413;3480365022;1802644012;167772101;1501097628;697937333;803160294
200066157;18176640752;348409532;55791931;540268781;2100444013;2952590612;298358239;5750757024;2942669092;2375206087;5.043775;25.26008;25;180605438;270003677;431348384;0;1437944734;8070485024;224124836;427309405;435247267;1638434422;2330544723;2140982439;24943336;848898596;7730949641;119240921;105349825;80021514;281404153;352042212;411251568;5725813688;655825761;18176640752;348409532;55791931;540268781;2100444013;2952590612;298358239;5750757024;2942669092;8772227711;283979202;421707891;259522484;967692352;689444204;2383425816;2761973493;100448227;9404413041;6443033;13621142;280746297;113275166;2263146408;600156574;2988783531;1938186821;2135751435;713695334;1422056102;481758874;182279337;299479538;394325571;112030614;282294957;962392605;317408416;644984189;297274385;101976967;195297418;22060191936;199244405;713695334;831216668;379696493;161100331;5.037249;45.005359;22271;10840754063;11430245937;4010310217;1968650247;204165997;3298611692;1716318649;1582293043;3952989615;1981521141;1971468474;4649957165;2363967109;2285990056;3957407058;1931032564;2026374495;209540191;823234746;1272167164;306322342;56029608;250292734;22271;10840754063;11430245937;5320718832;2653919392;266679944;12044548735;6067352466;5977196269;4905732433;2119482205;2786250228
200066165;7406292898;186836123;216227843;29660744;967056781;1413808716;1195447997;222228266;908025337;9409204;0;20.343505;10.062972;60153303;125492857;181412148;0;543455614;3400718234;110492939;145552275;221461237;750762851;1122098237;84775584;15211977;187382877;3064654265;76343184;50332063;65083231;156140627;166217622;16628001;2207070683;177186845;7406292898;186836123;216227843;29660744;967056781;1413808716;1195447997;222228266;908025337;3630691809;146290192;146034789;140933303;484166673;296984132;994839767;1108454175;312988778;3775601089;40545931;70193054;155674137;482890109;1116824584;200608231;1113828485;595036558;748419758;207670785;540748973;196619861;61801428;134818433;114358944;26567057;87791887;340782215;97117478;243664738;96658738;22184823;74473915;9025351431;8276931673;207670785;423428827;56637847;53740179;1;5.942121;9121;4492714412;4628285588;1744431015;915548348;828882667;1345332232;682860557;662471675;1781713658;876670077;905043581;1784418946;889663506;89475544;1670926311;840526796;830399515;69063894;265307283;425331657;103538899;22137846;81401053;9121;4492714412;4628285588;2293659751;1196414197;1097245554;5020749074;2499079813;2521669261;1806591174;797220402;1009370773
200066173;6627037535;285473732;223140211;182765394;751312491;1096416752;1377694275;1582821467;1127413213;895354602;10.115674;5.142419;4.963235;55782385;103931451;207858719;0;50756072;3127516142;14995148;142376318;17265974;619623313;809859333;9169785;4923664;311143794;260416679;125406579;75621474;5142419;75906794;182625968;252857056;1577897803;308708699;6627037535;285473732;223140211;182765394;751312491;1096416752;1377694275;1582821467;1127413213;3342115818;230320851;151405491;91471737;369866401;197313334;1117394646;782587464;401755893;3284921716;55152881;7173472;91293657;38144609;899103417;260299629;800234003;72565732;639945221;145611738;494333483;145647178;34078753;111568425;123214855;19998233;103216622;300303815;66913459;233390356;70779373;24621293;4615808;8149311267;7509366046;145611738;245655457;20479041;23368207;0;20.519409;8242;4164273164;4077726836;1658645168;84690992;811735248;1271544001;689912296;581631705;156211995;760472085;801647865;1749744599;934747504;814997095;1311959596;649775568;662184028;618049796;256774583;361275213;6993689;25681207;44255682;8242;4164273164;4077726836;2176935828;1129574528;1047361299;455978932;2353155946;2206633374;1505274852;681542689;823732163
200066223;8990747562;327272313;481562651;398699332;1043771448;1375172611;922058309;3239058298;1203152601;74648357;0;4.565619;10.01084;54187831;114118879;128637023;0;434963377;3734358989;207570713;342227384;278808893;815588763;1000343477;637367327;19641993;432810438;4509905003;119701601;134769648;109879598;173994853;260710255;156053959;3219416305;335378786;8990747562;327272313;481562651;398699332;1043771448;1375172611;922058309;3239058298;1203152601;4479096101;198481617;357468116;24432655;468534493;359875256;771636634;1563175067;515598368;4511651461;128790696;124094535;154372782;575236954;1015297355;150421676;1675883231;687554233;1110746022;231143347;879602674;246360442;53031751;193328691;13204392;20863322;111180598;53456239;12739596;407166429;197779271;29852314;167926956;10765853628;9655107606;231143347;343750845;300570545;140189141;3.999176;91.092968;10850;5334559898;5515440102;176727868;911650444;855628236;1217600805;622155754;595445051;1877592886;888893442;988699444;2392155445;1229610387;1162545057;2149570221;1084183393;1065386828;1205668009;513830419;69183759;240133953;84236057;155897896;10850;5334559898;5515440102;2258293812;1159118403;1099175409;5786212572;2899276227;2886936346;2805493616;1276165268;1529328347
200066231;32519193053;408480706;119306384;1715486185;4258822782;6588124424;389868428;9052671904;5403858931;4396850776;14.19497;36.085504;24.517699;294083058;1031447905;560892937;0;2435628702;14732003055;246546023;863720442;1321762255;333985344;4617065161;2683977598;3008674;1628991397;13390339222;147739714;293257894;36920623;624886285;939611358;653813745;9022585165;1339238832;32519193053;408480706;119306384;1715486185;4258822782;6588124424;389868428;9052671904;5403858931;15793212762;281552706;855332401;1010627149;2010907508;2185053111;3222635881;4196972396;203013161;16725980291;126928;337731439;704859036;2247915275;4403071314;676048399;4855699508;3373727321;4945395701;163773228;3307663421;1050256486;37604654;674209947;911975362;272230205;639745157;2251927798;730424119;1521503679;731236055;259031416;472204639;39129630184;34184234483;163773228;1714537417;826859061;574946828;32.546772;158.773344;39515;19398228057;20116771943;6951491047;3504428542;3447062506;6737504368;3770535451;2966968917;7067343533;3468305598;3599037934;7919132286;3830153924;4088978363;6403297794;3024200791;3379097003;3758137324;1622356141;2135781182;678093648;17824761;499846038;39515;19398228057;20116771943;9286486482;4752129887;4534356595;21725384268;10931993062;10793391206;850312925;3714105109;4789024142
200066280;23504457539;297204973;67171196;100532138;2966505776;3897521481;492715969;6396358831;3342673447;3196050413;0;5;25.151952;226062309;442526325;722004006;0;1775305822;11153330099;175981898;494827574;80919181;2364052879;287017746;353554012;10030907;893527451;9155077026;121223075;171884387;170977617;376390589;584817696;669615564;6386327925;673840175;23504457539;297204973;67171196;100532138;2966505776;3897521481;492715969;6396358831;3342673447;11539295484;241666501;490136281;572517737;1510268113;879990483;3557623982;3037993846;1249098541;11965162054;55538472;181575679;432803642;1456237663;3017530998;1369535708;3358364986;2093574906;261686996;612747822;2004122138;627311762;166872673;460439089;47970694;84987931;394719009;1234310205;289711912;944598293;275541053;71175306;204365747;28899210643;26282340683;612747822;1095728831;66097752;771083475;19.019281;52.192798;29209;14458207802;14750792198;5870168221;2983358385;2886809836;4452145918;2326006022;2126139896;5332607049;2592626352;2739980696;6112659149;3145882145;2966777004;4841527421;234232155;2499205872;2268205117;967458999;1300746118;331687125;100554349;231132776;29209;14458207802;14750792198;767862772;3889791688;3788836032;1585739743;8032271551;7825125879;567297485;2536144562;3136830288
200066322;33355894036;6378577;1289063784;1358977649;3340008186;5744688093;512523027;10489458693;5370609661;404684276;43.006495;31.077655;18.039182;186594919;69566728;719693005;0;2352764224;14618956904;336906671;976608234;1017489875;266879369;4096777361;3642176799;24411694;1855792581;14690094372;257944534;281377896;323448592;484619578;952243452;763360466;10465046998;1162052856;33355894036;6378577;1289063784;1358977649;3340008186;5744688093;512523027;10489458693;5370609661;16067847025;427466418;855488788;854065693;1692368427;1626834573;3860264815;4912127349;1839230961;17288047011;210391282;433574996;504911956;1647639759;411785352;1264965455;5577331344;3531378699;415654668;154173153;261481515;1017006591;40967065;607335941;680068454;233539731;446528723;1883053575;714717413;1168336162;576418059;183803736;392614323;40975187285;36818640605;154173153;1406127158;411139255;561053189;12.510439;223.985108;41411;20507329339;20903670661;8041300854;4226050178;3815250676;6129449407;333710393;2792345477;7361878033;3653556576;3708321456;7880759578;3843645999;403711358;7418935175;3497756028;3921179147;3833769061;1699668174;2134100887;744907893;249548454;495359439;41411;20507329339;20903670661;10428503624;5478593805;4949909819;21627154023;1083198815;10795165873;9355342353;4196747384;5158594969
200066330;21284861419;34826988;840850437;1152471771;3320405643;368818514;3054297414;66784461;2201935033;2149181556;0;10.067074;10.093283;126076381;441656704;339648827;0;1221639287;978359272;18053791;610268343;947217756;2633010923;2647782604;2293799493;10302151;46067354;9352087143;167731971;220515019;195160732;561318338;598745832;420849095;666814395;519622206;21284861419;34826988;840850437;1152471771;3320405643;368818514;3054297414;66784461;2201935033;10428146789;252730469;660354776;652885302;1585294451;78960107;24049891;3198777486;883514134;1085671463;95539411;18049566;499586469;1735111191;2898584071;649308315;3479668614;1318420899;220986285;514259193;1695603657;507409911;155487968;351921943;32419188;67198907;256992973;1110729444;236200832;874528613;267531614;55371485;212160129;25737658058;23527795208;514259193;1229312788;904109;344183246;0;31.696723;26017;129234654;130935346;4752291604;2455582393;2296709211;3259281057;1683241507;157603955;4784443599;2405090716;2379352883;5573407014;2814905475;2758501538;5165594734;254674737;2618847364;2173368529;934300428;1239068101;308613464;83597511;225015952;26017;129234654;130935346;6034610623;3144464462;289014616;14230149763;716596922;7064180543;5752239614;2613031717;3139207897
