codgeo;SEXE-AGE3_B_POP_ENS_ENS;SEXE-AGE3_B_POP_1_ENS;SEXE-AGE3_B_POP_2_ENS;SEXE-AGE3_B_POP_ENS_00;SEXE-AGE3_B_POP_1_00;SEXE-AGE3_B_POP_2_00;SEXE-AGE3_B_POP_ENS_20;SEXE-AGE3_B_POP_1_20;SEXE-AGE3_B_POP_2_20;SEXE-AGE3_B_POP_ENS_65;SEXE-AGE3_B_POP_1_65;SEXE-AGE3_B_POP_2_65;CS1_8-SEXE_POP_ENS_ENS;CS1_8-SEXE_POP_1_ENS;CS1_8-SEXE_POP_2_ENS;CS1_8-SEXE_POP_3_ENS;CS1_8-SEXE_POP_4_ENS;CS1_8-SEXE_POP_5_ENS;CS1_8-SEXE_POP_6_ENS;CS1_8-SEXE_POP_7_ENS;CS1_8-SEXE_POP_8_ENS;CS1_8-SEXE_POP_ENS_1;CS1_8-SEXE_POP_1_1;CS1_8-SEXE_POP_2_1;CS1_8-SEXE_POP_3_1;CS1_8-SEXE_POP_4_1;CS1_8-SEXE_POP_5_1;CS1_8-SEXE_POP_6_1;CS1_8-SEXE_POP_7_1;CS1_8-SEXE_POP_8_1;CS1_8-SEXE_POP_ENS_2;CS1_8-SEXE_POP_1_2;CS1_8-SEXE_POP_2_2;CS1_8-SEXE_POP_3_2;CS1_8-SEXE_POP_4_2;CS1_8-SEXE_POP_5_2;CS1_8-SEXE_POP_6_2;CS1_8-SEXE_POP_7_2;CS1_8-SEXE_POP_8_2;IRANC-AGE5_55_POP_ENS_ENS;IRANC-AGE5_55_POP_2_ENS;IRANC-AGE5_55_POP_3_ENS;IRANC-AGE5_55_POP_ENS_01;IRANC-AGE5_55_POP_2_01;IRANC-AGE5_55_POP_3_01;IRANC-AGE5_55_POP_ENS_15;IRANC-AGE5_55_POP_2_15;IRANC-AGE5_55_POP_3_15;IRANC-AGE5_55_POP_ENS_25;IRANC-AGE5_55_POP_2_25;IRANC-AGE5_55_POP_3_25;IRANC-AGE5_55_POP_ENS_55;IRANC-AGE5_55_POP_2_55;IRANC-AGE5_55_POP_3_55;IRANR_2_POP_ENS;IRANR_2_POP_1;IRANR_2_POP_2;IRANR_2_POP_3;IRANR_2_POP_4;IRANR_2_POP_5;IRANR_2_POP_6;IRANR_2_POP_7;SEXE-AGE15_15_90_POP_ENS_ENS;SEXE-AGE15_15_90_POP_1_ENS;SEXE-AGE15_15_90_POP_2_ENS;SEXE-AGE15_15_90_POP_ENS_00;SEXE-AGE15_15_90_POP_1_00;SEXE-AGE15_15_90_POP_2_00;SEXE-AGE15_15_90_POP_ENS_15;SEXE-AGE15_15_90_POP_1_15;SEXE-AGE15_15_90_POP_2_15;SEXE-AGE15_15_90_POP_ENS_30;SEXE-AGE15_15_90_POP_1_30;SEXE-AGE15_15_90_POP_2_30;SEXE-AGE15_15_90_POP_ENS_45;SEXE-AGE15_15_90_POP_1_45;SEXE-AGE15_15_90_POP_2_45;SEXE-AGE15_15_90_POP_ENS_60;SEXE-AGE15_15_90_POP_1_60;SEXE-AGE15_15_90_POP_2_60;SEXE-AGE15_15_90_POP_ENS_75;SEXE-AGE15_15_90_POP_1_75;SEXE-AGE15_15_90_POP_2_75;SEXE-AGE15_15_90_POP_ENS_90;SEXE-AGE15_15_90_POP_1_90;SEXE-AGE15_15_90_POP_2_90
92026;82198;38958975013;43239024987;19036354346;9665968026;9370386319;51299116778;24636057835;26663058943;11862528877;4656949152;7205579725;67655154236;20.868355;2104063207;21160151587;10799741721;8651514769;2376115694;12031936573;10510762329;31559905957;16.657046;1461064371;11811128431;44760935;278043207;1895779879;4816269628;4302481033;36095248278;4.21131;642998837;9349023156;6323648221;5871082699;480335815;7215666945;6208281297;900486087;275433138;6250529491;1349172109;667.620354;681551755;1527816659;224.918924;1302897735;5515318016;1637925773;3877392244;612554086;223.866328;388687758;81041627715;72036766844;275433138;1856408851;2412.958803;996.279984;25.980063;958.901791;82198;38958975013;43239024987;14553629184;7390843349;7162785834;16424100146;8053362332;8370737815;20311407861;990704965;1040435821;15341805864;728282878;8058977084;9946456888;4324001575;5622455313;4687175418;1786898958;290027646;933424639;213.990368;719434271
92032;25342;11578854697;13763145303;6976652186;3416714464;3559937722;14221614005;6501258045;7720355959;4143733809;1660882188;2482851621;20096452391;3.34156;517251422;4317691157;3111618787;3202714652;1092676109;4335055511;3516103193;8986660379;3.34156;365183033;2304796346;1185627864;1020730925;921585469;1810059049;1375336135;11109792012;0;152068389;201289481;1925990923;2181983728;171090641;2524996462;2140767059;2686704368;848865477;1837838891;62484511;294.24864;33059647;484104196;68.42495;415679246;1369903372;434809299;935094073;20785169;51.382588;156469102;24997614439;22310910071;848865477;765386469;653.615847;241.296362;15.672595;161.867618;25342;11578854697;13763145303;5231547518;2571194182;2660353336;4753112946;215088193;2602231016;4881424369;2249726318;263169805;5024090135;2337562334;2686527801;3479112232;1547979592;193113264;1678685477;652801039;1025884438;294027324;68.709302;225318022
92033;17762;8383918135;9378081865;4479200622;2252033859;2227166763;9807648352;4745223804;5062424548;3475151027;1386660473;2088490554;14531347148;10.479742;627619486;3858537113;2069613379;1581178557;554005142;339709972;2432814009;6804968159;10.479742;47347069;2210609812;770005326;46626347;433493711;1415947763;1024697646;7726378989;0;154148796;1647927301;1299608053;1114915088;120511431;1981151957;1408116363;1722724561;559082129;1163642433;406690968;170.486362;236204606;18366565;42.542381;141123268;910143654;273266668;636876986;22222429;72.786718;149437572;17541679767;15818955206;559082129;558413815;273.074655;176.810147;0;155.343815;17762;8383918135;9378081865;3222152741;158995012;1632202621;2839900822;1463495232;137640559;3311143556;1529675832;1781467724;3979125072;1917715809;2061409263;2555897776;1169282312;1386615464;1599632567;654494053;945138514;254147465;59.304777;194842689
92035;29430;13962075979;15467924021;7250867954;3725557306;3525310648;18147465489;8711633147;9435832341;4031666558;1524885526;2506781032;23852335861;3.318701;816969035;7169871242;4173374518;3024622272;1112830926;4342777843;3208571323;1102074996;0;565993196;3937847276;1722578608;866598648;972303118;1672521531;1282907583;12831585901;3.318701;250975839;3232023967;245079591;2158023624;140527808;2670256312;1925663739;2965067591;804765711;216030188;4405793;203.284342;237294958;434471128;68.037463;366433664;188771766;466527107;1421190554;202299503;66.916799;135382705;29026470245;26061402654;804765711;868892337;754.370108;324.044647;6.274335;206.720453;29430;13962075979;15467924021;5573164189;2946825958;2626338231;5643263232;2692410584;2950852648;7111141683;3488629731;3622511953;5700697104;2660571102;3040126002;3484460401;1525101652;1959358749;1669388542;582229976;1087158566;247884849;66.306976;181577873
92036;47702;23186561742;24515438258;13775241493;6832874891;6942366601;27394644142;13119723542;142749206;6532114366;3233963309;3298151057;36901107239;16.202781;98415754;2756411708;5304394052;8042363254;4728553676;6710554006;8358470223;17716918247;16.202781;823395497;1552005404;2653486853;2390430275;3903120114;3376946927;3001330396;19184188993;0;160762043;1204406303;2650907199;5651932979;825433563;3333607079;5357139827;3317596593;1415018837;1902577755;624575746;372.706011;251869736;602720731;105.645964;497074767;1717280534;724045792;993234741;373019581;212.621071;160398511;4695150006;43633903468;1415018837;671804497;742.612311;317.091245;13.284027;157.785675;47702;23186561742;24515438258;10799847038;5438612387;5361234651;9340392571;4467220974;4873171596;10223322775;4956146144;5267176631;8593046085;4109207575;4483838509;6031969797;2967798257;306417154;2452439245;1183861145;12685781;260982489;63.715259;19726723
92040;68260;32513288915;35746711085;15877687954;7901729591;7975958362;43005796264;20847250258;22158546006;9376515783;3764309066;5612206716;55845656135;0;1567997733;18869848999;9045503327;6921958489;1858754394;9733384893;7848208301;26292005634;0;1089218919;10190284148;3729084134;2421299767;1515439573;3957380226;3389298865;295536505;0;478778814;8679564851;5316419192;4500658721;34331482;5776004666;4458909435;8026745052;2568937817;5457807235;1292545276;679.222196;613323079;1390188369;212.709545;1177478824;4808881733;1455581991;3353299742;535129675;221.424085;31370559;67232924516;59206179464;2568937817;1180818254;2471.285791;1171.392303;50.666416;583.644472;68260;32513288915;35746711085;12332938124;6139068904;619386922;1325199434;651436507;673762927;17040623418;8452143486;8588479932;13139117276;6165752941;6973364334;8083122467;362000408;4463118387;3697852105;1429571891;2268280214;71435227;192.382543;521969727
92044;65817;30593606688;35223393312;15395575993;7859479846;7536096146;40848624826;18830235759;22018389067;9572799181;3903891083;5668908099;53638846327;8.583057;2197648244;1740429198;8854503771;6289662204;1851855556;965382148;7378480036;24373042391;8.583057;1604463858;897897467;3459152747;2006761056;1478060749;3930965802;2906080453;29265803936;0;593184386;842531731;5395351025;4282901148;373794807;5722855678;4472399583;7833713296;2526366119;5307347178;1206170403;599.997696;606172707;1408605944;233.638112;1174967832;4696942662;1477303381;3219639281;521994287;215.426929;306567358;64859512189;57025798893;2526366119;952670904;2681.555045;1033.811477;17.441718;621.868034;65817;30593606688;35223393312;12231246967;6241110925;5990136042;13321343032;6189161229;7132181803;16344403822;7838609366;8505794457;11472488224;5233699104;623878912;8131340749;3540501977;4590838772;3735705801;1418897613;2316808188;580471405;131.626474;448844931
92046;30711;1477734129;1593365871;7251183517;3667061603;3584121914;18922171609;9194177365;9727994244;4537644873;1916102322;2621542552;2536159814;0;659583233;5238091318;426981364;444833997;1673393072;4549106859;4523270047;1206472235;0;478702338;2822805744;1845886813;1568733472;1376649978;1965627537;2006316466;1329687579;0;180880895;2415285573;2423926827;2879606498;296743094;2583479322;2516953581;3166600212;784103656;2382496556;510600086;199.581652;311018434;705114695;98.184232;606930463;1748920353;412069971;1336850382;201965078;74.267801;127697277;30348045337;27181445125;784103656;597429224;1043.347816;487.920922;26.237966;227.560628;30711;1477734129;1593365871;534137322;2714928225;2626444995;6504621273;3270933077;3233688197;6525974886;3195329468;3330645418;6239683838;2966130758;327355308;402553073;1853269635;2172261095;1810477436;71188231;1098595126;263338616;64.867817;198470799
92047;1792;874390671;917609329;500089213;259142857;240946356;982915063;472634402;510280661;308995724;142613411;166382313;1387699708;0;77507289;36170068;186017493;132512148;51504373;258357629;320100097;611127308;0;51671526;170516035;82674441;2750243;37836735;118844509;122081633;7765724;0;25835763;191184645;103343052;105009718;13667638;13951312;198018465;135069388;6200583;128868805;32036346;1.033431;31002915;25559184;1.033431;24525753;57505345;2066861;55438484;19968513;2.066861;17901652;1778565403;1643496016;6200583;56805248;34.526725;6.533916;0;31.002915;1792;874390671;917609329;360981341;185141108;175840233;307813411;157466472;150346939;264824684;114310593;150514091;458442954;233521866;224921088;248023324;112643926;135379397;14054655;66139553;74406997;11367736;5.167153;6200583
92048;45748;21787070146;23960929854;11602870215;6086426718;5516443497;25785998827;12342835932;13443162894;8359130958;3357807496;5001323462;37093543627;1.069505;1170911327;9045324918;5551765399;5043630067;1988332245;8300427781;5992082385;17241958924;1.069505;820955549;4853149718;2370205246;1493297565;1693740179;3497684582;251185658;19851584703;0;349955778;41921752;3181560153;3550332502;294592066;4802743199;3480225805;4340923893;1455035757;2885888136;1000665923;401.198592;599467332;570999083;141.315961;429683122;2380357578;77244966;1607907918;388901308;140.071544;248829764;45226802595;40885878702;1455035757;971914888;1176.128559;377.38157;1.000003;359.463116;45748;21787070146;23960929854;8708456554;4573111316;4135345238;7558026942;3807742318;3750284624;9118725293;4340458648;4778266645;9663440146;4607845989;5055594157;6283168008;2837126926;3446041081;3821454512;1459583331;2361871181;594728546;161.201618;433526927
92049;48734;22928866756;25805133244;9988954802;5075779145;4913175656;31291416527;14990828216;16300588311;7453628671;2862259394;4591369277;41089802251;5.540728;1065634874;12038163573;6814794622;545328973;1803196813;7873471189;6035710723;18964149371;5.540728;733853932;6694961097;2715678907;1841838236;1470137346;3088221347;2413917779;22125652881;0;331780942;5343202477;4099115715;3611451494;333059468;4785249842;3621792944;5539888941;1276676902;4263212039;550939746;267.979449;282960297;12628728;116.860621;1146012178;3297063103;742076837;2554986266;429013293;149.759995;279253298;48001595855;42461706914;1276676902;804116741;2286.107705;749.754478;26.564245;396.66887;48734;22928866756;25805133244;7662832541;399507851;3667754031;10553513918;5109546767;5443967151;11480387772;5629572044;5850815728;9177175713;4239079716;4938095997;6266097979;2746227507;3519870472;3081622301;1095154409;1986467892;512369776;114.207802;398161973
92050;96807;47667807899;49139192101;26365288981;13441556943;12923732038;59376041604;29325252012;30050789592;11065669415;4900998944;616467047;76609571493;13.308611;1986530712;12688816663;11002370294;15842982796;7003299009;11626956783;16445306625;37390647235;8.874522;1551797335;7009350269;5035253339;567051978;5766366704;533755799;7010927298;39218924258;4.434089;434733377;5679466395;5967116956;10172463017;1236932304;6289398793;9434379327;9578272471;4245554842;5332717629;1624695569;879.103046;745592524;2066460967;780.271849;1286189118;5290470833;2271905229;3018565605;596645101;314.274719;282370382;95319133306;85740860836;4245554842;1646994729;1983.460798;1054.661636;53.006151;594.594314;96807;47667807899;49139192101;20212847836;10303922744;9908925091;21723849537;10960686443;10763163094;21577576966;10830157428;10747419538;17907066057;8695461441;9211604616;10758982497;5013068922;5745913575;4083630723;1724504427;2359126296;543046385;140.006494;403039891
92051;59940;27035637993;32904362007;13563323028;6740453109;6822869919;3288770461;14890613696;17997090914;13488972362;5404571187;8084401175;4994551784;31.3886;3235511698;15387793048;505832227;4327328903;966357146;11444920405;949389577;2203353059;22.451733;2252381703;7859755092;1931475188;1262006724;682348998;4740606246;3282504906;2791198725;8.936866;983129996;7528037956;3126847082;3065322179;284008147;6704314159;6211390864;7468657508;2576660314;4891997194;142740805;650.239824;777168226;1239322301;241.966681;99735562;3829745974;1227002825;2602743148;972181183;457.450984;5147302;59314189876;51845532368;2576660314;757567398;2002.694999;848.993924;10.080381;1272.660492;59940;27035637993;32904362007;10003181457;4993260659;5009920798;10490713773;4986779309;5503934464;10677342873;4870979222;5806363651;12014584366;5412233439;6602350927;9762757633;4146952602;5615805031;5551600213;2179174932;3372425281;1439819686;446.257829;993561857
92060;29665;14363113017;15301886983;7706291883;4090326549;3615965334;17386081203;8371053131;9015028072;4572626914;1901733337;2670893578;23532694503;0;561126536;5869834949;4312059639;3549460702;1224582097;4952441335;3063189245;1111811254;0;388505382;3391389146;181165913;1117346912;104873148;2085798273;1274682218;12414581964;0;172621154;2478445803;2500400509;243211379;175850618;2866643062;1788507027;2615078195;816742881;1798335315;524699676;242.146883;282552793;33180785;68.771443;263036407;1514581404;449562383;1065019021;243989266;56.262172;187727094;29272964295;26657886099;816742881;797618925;586.875554;280.321261;22.319069;111.200506;29665;14363113017;15301886983;6132305497;3242000454;2890305043;4650157685;2365282808;2284874877;7146098486;3417872251;3728226234;5786552462;2845223904;2941328558;3942514385;1754959159;2187555226;1805036844;681416432;1123620412;202334641;56.358009;145976632
92062;44837;21413436449;23423563551;10306123942;500718279;5298941152;28816856822;13990695076;14826161746;5714019236;2415558583;3298460653;36802607087;0.999997;1258179588;11562173983;5935990833;5143683102;1733618488;5826310425;5341650671;17471385502;0.999997;84555571;6496604787;2464700896;1627585101;1400651354;2497725791;2137561868;19331221586;0;412623879;5065569196;3471289937;3516098001;332967134;3328584634;3204088804;523264769;1693594003;3539053687;761576218;366.276657;395299561;894616036;158.721797;735894239;3164476427;986242197;217823423;411979009;182.353353;229625656;44109848703;38877201013;1693594003;1126655789;1232.116095;621.309052;23.251029;535.721722;44837;21413436449;23423563551;8086892758;3968050871;4118841887;9109355415;4436932376;4672423039;11366344465;5565504377;5800840088;8444615021;4093886874;4350728148;527673967;2333586612;2943153059;2221794793;958803491;1262991302;331257878;56.671849;274586029
92063;77986;36986748933;40999251067;20424549159;10600724315;9823824844;4511693641;21281637037;23835299373;12444514431;5104387582;7340126849;62524423343;9.149714;2014982662;17103908612;9968460281;7821526942;2598801973;12939565396;10068027764;28989929944;5.973966;1487907508;9355385885;3933364658;2434054883;2165950639;5501756557;4105535849;33534493399;3.175748;527075154;7748522727;6035095623;538747206;432851334;7437808839;5962491914;7391571462;2782397559;4609173903;1683245113;803.078024;880167089;100906009;235.814951;773245139;4069628923;1452054052;2617574871;629637336;291.450532;338186804;77088418398;69696846936;2782397559;1480791896;1521.052953;808.13431;44.356114;754.838629;77986;36986748933;40999251067;15454190165;7993023305;746116686;13411601642;6824092848;6587508794;15862704624;7362990749;8499713875;16628291344;7767981433;8860309911;10257861826;4632100164;5625761662;5483082378;2142364692;3340717686;888268023;264.195742;62407228
92064;30038;14526941675;15511058325;7854545835;424540844;3609137395;16948368991;8167651185;8780717806;5235085174;211388205;3121203124;24132968223;9.560445;972753255;8016942241;3048086483;2322611248;624971795;4743550753;4394492003;11313508294;0;711738773;4500380261;1116767166;733773488;493251262;2023202053;1734395292;12819459929;9.560445;261014482;351656198;1931319317;158883776;131720534;27203487;2660096711;3257642199;103367074;2223971459;645981139;313.324562;332656577;556164517;87.605178;468559339;1708509631;51268775;1195821882;346986911;120.05325;226933661;29637333175;26379690976;103367074;706896032;866.833221;247.405418;9.897443;392.939345;30038;14526941675;15511058325;5912031879;321543341;2696598468;5124979137;2688447971;2436531166;6185114665;2949170856;3235943808;607925858;2910011662;3169246918;3945098908;1711020262;2234078646;2230271002;883351853;1346919148;561245831;169.50566;391740171
92071;19606;916771152;1043828848;4973416331;2497425387;2475990944;10559179081;5122808885;5436370196;4073404588;1547477248;252592734;16165463615;0;581778458;4549158255;1926444558;1548247658;438938729;3838329273;3282566684;7466676683;0;390413663;2487452716;818947763;531446843;351382483;153480214;1352231074;8698786932;0;191364795;2061705539;1107496795;1016800815;87556246;2303527133;193033561;2472382635;650793403;1821589232;466467499;174.916435;291551064;622656811;80.53273;542124081;1110463946;309090091;801373854;272794379;86.254147;186540232;19395801482;16923418848;650793403;556525968;783.944749;250.223359;12.131685;218.763469;19606;916771152;1043828848;3443536379;1728034789;171550159;3942538835;1995361271;1947177564;3211126255;1472940715;173818554;3951092997;1961152666;198994033;2709839013;1233441951;1476397062;193991398;68049941;125941457;407952541;96.280718;311671822
92072;23251;11081843153;12169156847;5840344438;2926548269;2913796169;1331667749;6429529534;6887147955;4093978072;172576535;2368212722;18728227231;1.172779;640391752;5393073435;2717796046;2337144435;769227755;3996165416;2873255613;8816166559;1.172779;458264806;2989557201;1095845237;726376904;606205456;1760208712;1178535465;9912060672;0;182126947;2403516234;162195081;1610767531;163022299;2235956704;1694720148;2534078129;704562645;1829515485;579911841;226.964025;352947816;374546272;67.805921;306740351;1368402127;329493938;1038908189;211217889;80.29876;130919129;22985035098;20450956968;704562645;750055556;568.524627;294.43436;11.43401;205.066931;23251;11081843153;12169156847;4513772688;2259676541;2254096148;38317024;1930278639;1901423761;4862283129;2369749093;2492534036;4753525746;2264985791;2488539954;3323821809;152593134;1797890469;1599005709;65532756;943678149;36688852;75.89419;29099433
92073;48763;23457517571;25305482429;12447759439;6480248998;5967510441;30376960894;14592686307;15784274587;5938279667;2384582267;3553697401;38823986272;7.456233;148124197;12066925173;6341674926;5364555331;1785164792;6148835018;5628132829;18289931056;0;1079024628;6582543955;2656777399;1644339273;143831465;2490534742;2398396409;20534055216;7.456233;402217342;5484381217;3684897526;3720216059;346850141;3658300276;3229736421;578510145;1745842867;4039258583;1048812443;492.419232;556393211;78177221;110.008736;671763473;3588536616;1035973327;255256329;365980181;107.441572;258538609;48042305463;42257204014;1745842867;1414759174;1480.74354;715.703785;34.600372;393.451712;48763;23457517571;25305482429;9935013691;5183086658;4751927033;9170626119;4571067226;4599558893;12268187115;5868095951;6400091165;9408877331;4482045267;4926832064;5064487719;2338983622;2725504098;2444742704;884220645;1560522059;47106532;130.018204;341047117
