codgeo;TP-SEXE-AGE3P_NBSAL_ENS_ENS_ENS;TP-SEXE-AGE3P_NBSAL_1_ENS_ENS;TP-SEXE-AGE3P_NBSAL_2_ENS_ENS;TP-SEXE-AGE3P_NBSAL_ENS_1_ENS;TP-SEXE-AGE3P_NBSAL_1_1_ENS;TP-SEXE-AGE3P_NBSAL_2_1_ENS;TP-SEXE-AGE3P_NBSAL_ENS_2_ENS;TP-SEXE-AGE3P_NBSAL_1_2_ENS;TP-SEXE-AGE3P_NBSAL_2_2_ENS;TP-SEXE-AGE3P_NBSAL_ENS_ENS_15;TP-SEXE-AGE3P_NBSAL_1_ENS_15;TP-SEXE-AGE3P_NBSAL_2_ENS_15;TP-SEXE-AGE3P_NBSAL_ENS_1_15;TP-SEXE-AGE3P_NBSAL_1_1_15;TP-SEXE-AGE3P_NBSAL_2_1_15;TP-SEXE-AGE3P_NBSAL_ENS_2_15;TP-SEXE-AGE3P_NBSAL_1_2_15;TP-SEXE-AGE3P_NBSAL_2_2_15;TP-SEXE-AGE3P_NBSAL_ENS_ENS_25;TP-SEXE-AGE3P_NBSAL_1_ENS_25;TP-SEXE-AGE3P_NBSAL_2_ENS_25;TP-SEXE-AGE3P_NBSAL_ENS_1_25;TP-SEXE-AGE3P_NBSAL_1_1_25;TP-SEXE-AGE3P_NBSAL_2_1_25;TP-SEXE-AGE3P_NBSAL_ENS_2_25;TP-SEXE-AGE3P_NBSAL_1_2_25;TP-SEXE-AGE3P_NBSAL_2_2_25;TP-SEXE-AGE3P_NBSAL_ENS_ENS_55;TP-SEXE-AGE3P_NBSAL_1_ENS_55;TP-SEXE-AGE3P_NBSAL_2_ENS_55;TP-SEXE-AGE3P_NBSAL_ENS_1_55;TP-SEXE-AGE3P_NBSAL_1_1_55;TP-SEXE-AGE3P_NBSAL_2_1_55;TP-SEXE-AGE3P_NBSAL_ENS_2_55;TP-SEXE-AGE3P_NBSAL_1_2_55;TP-SEXE-AGE3P_NBSAL_2_2_55;TP-SEXE-AGE3P_NBSAL_ENS_ENS_65;TP-SEXE-AGE3P_NBSAL_1_ENS_65;TP-SEXE-AGE3P_NBSAL_2_ENS_65;TP-SEXE-AGE3P_NBSAL_ENS_1_65;TP-SEXE-AGE3P_NBSAL_1_1_65;TP-SEXE-AGE3P_NBSAL_2_1_65;TP-SEXE-AGE3P_NBSAL_ENS_2_65;TP-SEXE-AGE3P_NBSAL_1_2_65;TP-SEXE-AGE3P_NBSAL_2_2_65;EMPL-SEXE_POP_ENS_ENS;EMPL-SEXE_POP_11_ENS;EMPL-SEXE_POP_12_ENS;EMPL-SEXE_POP_13_ENS;EMPL-SEXE_POP_14_ENS;EMPL-SEXE_POP_15_ENS;EMPL-SEXE_POP_16_ENS;EMPL-SEXE_POP_21_ENS;EMPL-SEXE_POP_22_ENS;EMPL-SEXE_POP_23_ENS;EMPL-SEXE_POP_ENS_1;EMPL-SEXE_POP_11_1;EMPL-SEXE_POP_12_1;EMPL-SEXE_POP_13_1;EMPL-SEXE_POP_14_1;EMPL-SEXE_POP_15_1;EMPL-SEXE_POP_16_1;EMPL-SEXE_POP_21_1;EMPL-SEXE_POP_22_1;EMPL-SEXE_POP_23_1;EMPL-SEXE_POP_ENS_2;EMPL-SEXE_POP_11_2;EMPL-SEXE_POP_12_2;EMPL-SEXE_POP_13_2;EMPL-SEXE_POP_14_2;EMPL-SEXE_POP_15_2;EMPL-SEXE_POP_16_2;EMPL-SEXE_POP_21_2;EMPL-SEXE_POP_22_2;EMPL-SEXE_POP_23_2;EMPL-SEXE_NBEMP_ENS_ENS;EMPL-SEXE_NBEMP_ENS_1;EMPL-SEXE_NBEMP_ENS_2;EMPL-SEXE_NBEMP_11_ENS;EMPL-SEXE_NBEMP_11_1;EMPL-SEXE_NBEMP_11_2;EMPL-SEXE_NBEMP_12_ENS;EMPL-SEXE_NBEMP_12_1;EMPL-SEXE_NBEMP_12_2;EMPL-SEXE_NBEMP_13_ENS;EMPL-SEXE_NBEMP_13_1;EMPL-SEXE_NBEMP_13_2;EMPL-SEXE_NBEMP_14_ENS;EMPL-SEXE_NBEMP_14_1;EMPL-SEXE_NBEMP_14_2;EMPL-SEXE_NBEMP_15_ENS;EMPL-SEXE_NBEMP_15_1;EMPL-SEXE_NBEMP_15_2;EMPL-SEXE_NBEMP_16_ENS;EMPL-SEXE_NBEMP_16_1;EMPL-SEXE_NBEMP_16_2;EMPL-SEXE_NBEMP_21_ENS;EMPL-SEXE_NBEMP_21_1;EMPL-SEXE_NBEMP_21_2;EMPL-SEXE_NBEMP_22_ENS;EMPL-SEXE_NBEMP_22_1;EMPL-SEXE_NBEMP_22_2;EMPL-SEXE_NBEMP_23_ENS;EMPL-SEXE_NBEMP_23_1;EMPL-SEXE_NBEMP_23_2;ILTR_POP_ENS;ILTR_POP_1;ILTR_POP_2;ILTR_POP_3;ILTR_POP_4;ILTR_POP_5;TRANS_19_POP_ENS;TRANS_19_POP_1;TRANS_19_POP_2;TRANS_19_POP_3;TRANS_19_POP_4;TRANS_19_POP_5;TRANS_19_POP_6
200056232;130668665174;11494449511;15724170064;66557968145;6244545427;4112513875;6411069703;5249904084;1161165619;11341902675;8022913999;3318988676;6327631489;4718017275;1609614213;5014271186;3304896723;1709374463;98547005994;88931768015;9615237979;49720407973;47932896722;1787511251;48826598022;40998871294;7827726728;19549977949;17207534712;2342443237;9817344647;9324814229;492530418;9732633302;7882720484;1849912818;1229778556;782.278384;447500173;692584036;469.726044;222.857992;53719452;312552339;224.642181;14347578717;303093917;1693975974;537562377;397.287707;10507115873;114501784072;7531639447;5083100594;192381954;74447595218;1776476902;1061299391;202173727;181.447436;4590082195;58746488494;4044193948;3756098854;89.334271;69028191952;1254462269;632.676583;335388651;215.840271;5917033677;55755295579;3487445499;132700174;103.047684;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14347578717;26799300587;4832214025;66893530924;1205210659;255.604751;14347578717;4542423155;8324924351;191486203;3496192526;86871233896;38326151213
200056380;70675939557;61394487667;928145189;33815805156;31259698472;2556106684;36860134401;30134789195;6725345206;5873677133;3771190235;2102486898;2998996917;2061402875;937594042;2874680216;1709787359;1164892856;52704587951;47205695209;5498892742;25146015516;23994596273;1151419243;27558572435;23211098936;4347473499;11400525678;10037644356;1362881322;5307737995;4972774803;334963192;6092787683;5064869553;1027918129;697148795;379.957867;317190928;363054728;230.924522;132.130206;334094067;149033346;185.060722;80257973344;1830873164;823430355;257185826;222.584757;5098905322;62442960134;5284121622;4224795261;73116904;40060905858;968621493;558704841;110630145;101.2314;201128438;30065332897;3106738631;3093448698;44.913373;40197067487;862251671;264.725514;146555681;121.353357;3087620942;32377627237;2177382991;1131346563;28.203531;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;80257973344;117105769;23187063486;44125590589;1088086813;146.655556;80257973344;2328466903;3792556904;718632618;2238652367;41078426217;30101238334
200057859;80965536111;70926156024;10039380088;40708288707;3804592325;2662365457;40257247405;32880232774;7377014631;7346159356;5172398622;2173760734;394774899;2929136957;1018612033;3398410366;2243261665;1155148701;61607243537;55420761806;6186481731;30822733306;29624047122;1198686184;30784510231;25796714684;4987795547;1151041061;10045234413;1465176197;5683286006;5335996101;347289905;5827124603;4709238312;1117886291;501722609;287.761182;213961426;254520404;156.743069;97.777335;247202205;131018113;116.184092;8791507651;1862688407;1424121338;393346664;172.963453;6034544725;71077871526;4014823505;2838539581;96177312;45166996276;1042083368;876265752;161347879;82.479753;2519536759;36026575196;2264435706;2138229023;56.04284;42748080234;820605039;547.855586;231998785;90.4837;3515007966;3505129633;1750387799;700310558;40.134472;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8791507651;1504524934;39838712458;32184185165;731891147;115.038401;8791507651;2459090675;3424954733;925187149;1615383975;56425625712;23064834265
200057958;93199631014;81095598885;1210403213;45668888322;42124043334;3544844988;47530742692;38971555551;8559187141;8799884586;5746255857;305362873;4524752912;3112584014;1412168898;4275131674;2633671842;1641459832;70043978805;63005670596;7038308209;34278988958;32715257692;1563731266;35764989848;30290412905;5474576943;13544690169;11826623051;1718067118;6453988914;6000472339;453516575;7090701255;5826150712;1264550543;811077454;517.049381;294028073;411157539;295.729289;115.42825;399919915;221320092;178.599823;101116923478;250279892;1752815174;321835218;310.284943;692115956;813907372;4799130654;3014494835;103666974;50930263606;1373727859;1103787693;114347574;159.401141;2924989884;39992634171;2977260511;2237963188;46.151585;50186659871;112907106;649.027482;207487643;150.883802;3996169675;41398103029;1821870143;776531647;57.515389;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;101116923478;17558587791;2435919875;58228449844;837312869;133.374225;101116923478;2485495219;4071126682;874972063;1350642038;50403417145;41931270331
200058360;8313477007;7241996623;1071480384;4101359575;3910683804;190675771;4212117432;3331312819;880804613;711246688;559958234;151288454;414232985;34593995;68293035;297013703;214018284;82995419;6446106316;5746509641;699596675;3152145133;3078303216;73841917;3293961183;2668206425;625754758;1086513447;892233388;194280059;498687406;461311879;37375527;587826041;430921509;156904532;69610556;43.29536;26315196;36294051;25.128759;11.165292;33316505;18166601;15.149904;9335699023;198807389;178546916;40356771;6.981133;621372162;7267412636;591760428;415472081;14989506;4797775024;133238758;114148494;9065437;2.997465;214945542;3626963878;38191035;309497118;5.007981;4537923998;65568631;64.398422;31291334;3.983668;40642662;3640448758;209850077;105974964;9.981525;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9335699023;1638837754;6859280517;81776453;746772146;9.032153;9335699023;474895956;312942841;8714498;66897972;7850546057;543271218
200058477;692640155;59711574071;9552441429;33848960331;31436222398;2412737934;35415055168;28275351673;7139703495;6046456882;4103226283;1943230599;31056654;227534258;83032282;2940791482;1827883703;1112907779;5194176301;45969339545;5972423465;2528246423;24121745902;1160718328;26659298779;21847593643;4811705137;10629890131;9290602222;1339287909;5164198641;4867925031;29627361;546569149;4422677191;1043014299;645905477;348.406021;297499456;296632061;171.208885;125.423176;349273417;177197137;172.07628;75670833588;1644815837;115056586;346587472;171.334443;5484736696;60465975192;3874235598;2423653596;108928894;37878048253;874290914;800282666;109508488;62.521019;2164054636;29838302609;2182755579;1804130634;42.201708;37792785335;770524923;350.283194;237078985;108.813424;332068206;30627672582;1691480019;619522961;66.727187;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75670833588;13001317056;16901634429;450770814;57722048;113.580223;75670833588;1927696054;3432838223;731670294;1585721986;37139787051;3085311998
200058485;113023386678;9858115281;14442233868;55316574299;51456606839;385996746;57706812379;47124545971;10582266408;9276203009;6124322559;315188045;4710206342;3238113699;1472092643;4565996667;2886208859;1679787807;8609922147;77351303623;8747917847;42285918891;40525922818;1759996073;43813302579;36825380805;6987921774;16724821715;14562806943;2162014771;7797459256;7351748682;445710575;8927362458;7211058262;1716304197;923140484;542.719685;3804208;52298981;340.82164;182.16817;400150674;201898044;198.25263;123968081158;2863796283;1427525658;35949245;303.087751;7849847318;100219637218;6536214438;4282268231;126211812;62589933839;1618786196;930304076;135285099;133.174641;3087539037;4941148525;3977488863;3243795778;52.074899;61378147319;1245010087;497.221582;22420735;169.91311;4762308281;50808151968;2558725575;1038472453;74.136913;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;123968081158;18460012597;36950736989;66996518833;1370639242;190.173497;123968081158;3177592273;5238184497;1233397796;3464791983;6352471666;47329397949
200058519;132448696213;114957059921;17491636292;64998443972;60767747939;4230696033;67450252241;54189311982;1326094026;9031716858;5957733054;3073983804;4520869464;307025854;1450610925;4510847394;2887474514;162337288;101503481747;90725303255;10778178492;49972219458;48103840616;1868378842;51531262289;42621462639;890979965;20597873688;17528114777;306975891;9844969232;9173426063;671543169;10752904456;8354688714;2398215742;1315623921;745.908835;569715086;660385818;420.222721;240.163097;655238103;325686114;329.551989;149937006919;298850626;1156452587;418403492;562.321888;8683487207;118639524778;10229385963;711435656;144568183;7570792193;1555634994;690998318;116348214;280.881607;3324419758;59030161081;5458161367;5193477968;57.838623;74229084989;1432871267;465.454269;302055278;281.440281;535906745;59609363698;4771224596;1920878592;86.729559;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;149937006919;26134129724;30434243684;91219972053;1621106604;527.554854;149937006919;4763692132;8116205458;2766713626;4791980588;6273107489;66767340225
200058782;97383941705;84108502468;13275439237;49756531215;46278558212;3477973003;4762741049;37829944256;9797466234;8391832958;5406202032;2985630926;4412699733;3020247556;1392452177;3979133225;2385954476;1593178749;73268997464;65437395435;7831602028;37345673168;35904425739;144124743;35923324295;29532969697;6390354599;1494284207;12841914834;2100927237;7586357283;7091067058;495290225;7356484787;5750847776;1605637011;780269213;422.990167;357279046;41180103;262.81786;148.98317;368468183;160172308;208.295875;104227903373;280179073;1497961841;33007126;254.015944;7026527713;85473574216;4227904039;2545725764;70331864;53960889854;1517577653;957501538;138174706;136.664628;2741217093;44265395596;2331731334;1823994839;48.632467;50267013519;1284213077;540.460303;191896554;117.351316;428531062;4120817862;1896172706;721730926;21.699397;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;104227903373;21180379128;50950066381;3099238818;96525429;139.815394;104227903373;2795279182;5638148392;165586736;1710055862;63935676886;28492875691
200059228;137135696363;118027443222;19108253141;69654679673;64055485891;5599193782;6748101669;53971957331;13509059358;13357402636;879228713;4565115507;6733868834;4741237906;1992630928;6623533803;4051049224;2572484579;103380350886;91836811982;11543538904;52651732598;4992187189;2729860708;50728618288;41914940093;8813678195;19197155824;16660595503;2536560321;9649442895;903590992;613532975;9547712929;7624685583;1923027346;1200787017;737.748607;463038409;619635347;356.466175;263.169171;58115167;381282432;199.869238;147619559519;3317376491;3744798941;878681549;439.488069;11140938473;117614412841;642287289;3895165925;165824341;765045926;1759566001;2660937816;330243918;257.522554;4431441161;60214968224;3795829903;2965507068;88.575956;71114966918;155781049;1083.861125;548437631;181.965515;6709497312;57399444617;2627042988;929658856;77.248385;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;147619559519;3001260613;53884523742;62331045782;122450212;166.881744;147619559519;3698440399;6372320932;1101818748;1716739139;88400161544;46330078756
200059392;19871981103;16077952956;3794028147;10050783764;9443522523;607261241;9821197339;6634430433;3186766905;1915602366;1458356099;457246266;1115442516;92893521;186507306;80015985;529420889;27073896;15034315466;12481330462;2552985004;7531487897;7277613289;253874607;750282757;5203717173;2299110397;2775958515;2088465449;687493066;1327950509;1211148065;116802444;1448008006;877317384;570690622;146104755;49.800945;9630381;75902842;25.825958;50.076884;70201913;23974987;46.226926;23278941641;512179172;570000743;150673511;24.092626;1649110742;16965924309;2037406269;1318501559;51052709;12330895113;334730707;362020599;35745897;15.065712;553419757;8749801091;1255715408;1010336261;14.05968;10948046527;177448465;207.980144;114927614;9.026913;1095690985;8216123218;781690861;308165299;36.993029;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23278941641;466550402;15511094711;2863437074;195025232;43.880603;23278941641;1132247201;761891065;191959248;157848199;20351730474;683265453
200059400;8323157926;6894359885;1428798042;405557639;3771989323;283587067;4267581536;3122370561;1145210975;643468921;49286045;150608471;378982263;328847322;5013494;264486658;164013128;10047353;6326434531;5378509436;947925095;3077452223;2912820686;164631537;3248982308;2465688751;783293558;1295355643;99986277;295492873;564324349;51967889;4464546;731031294;480183881;250847413;57898831;23.127228;34771603;34817555;10.642426;24.175129;23081276;12484802;10.596474;9747548675;147933466;304829341;93770801;16.357617;661692632;709857407;837567006;560406437;26417305;4943550348;103416892;219848957;36774432;6.407699;1908428;349828561;486862276;395362163;5.749518;4803998327;44516574;84.980384;56996369;9.949918;470849832;360028846;35070473;165044274;20.667787;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9747548675;3600602086;5309406891;74498988;83010218;9.5396;9747548675;507046354;5195138;33816617;83052892;8466283306;137835707
200059889;159212659248;137945186145;21267473104;80785679051;7534895608;5436722971;78426980197;62596230064;15830750133;1428042012;9964873078;4315547043;774927291;5667279373;2081993537;653114721;4297593705;2233553506;121197267616;108124788106;13072479511;61573104151;59149509606;2423594545;59624163466;489752785;10648884966;22467171747;19214339738;3252832009;10813233394;10145251973;667981421;11653938353;9069087765;2584850588;1267799765;641.185223;626614541;650068596;386.915129;263.153468;617731168;254270095;363.461074;174061876874;4455847857;3190542398;830736007;381.004519;12544222212;137810306255;8937591514;5735795214;175830898;90441374049;2565557363;2288975426;339927681;169.902706;4971988524;70449327351;5193367899;4387521846;74.805254;83620502825;1890290494;901.566972;490808325;211.101814;7572233689;67360978904;3744223615;1348273368;101.025644;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;174061876874;32605493632;70953014507;67573022308;2623770848;306.575579;174061876874;4893623561;8899233794;1305900903;2405660419;100589679618;5596777858
200060010;47158214077;37727591755;9430622322;24092218178;22687362302;1404855876;23065995899;15040229454;8025766445;5068670851;400396735;1064703501;3097013916;263834937;458664545;1971656935;136561798;606038955;36382122339;2959962057;6782501769;18255233923;17623037232;63219669;18126888416;11976583338;6150305078;5544261087;4061255469;1483005618;2648061603;2391968429;256093174;2896199484;166928704;1226912444;163159799;62.748365;100411434;91908736;34.00727;57.901466;71251063;28741095;42.509968;53706980991;1367834967;1287563371;382487174;51.177944;4057278887;40011871735;358655626;2867640923;94569731;28693196292;954263327;883754741;172508308;32.353523;1260937098;2078840118;2334218229;2251592331;15.167555;25013784699;413571639;403.80863;209978865;18.824421;2796341788;19223470555;1252338031;616048592;79.402176;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;53706980991;21232580797;19952925978;11846461754;662723364;12.289099;53706980991;3078365365;2188611105;906125173;937161674;45751168097;845549578
200065563;10064230113;8176246947;1887983166;4825428778;4397007044;428421734;5238801335;3779239903;1459561432;940555791;673708917;266846874;546756692;418859723;127896969;393799099;254849194;138949905;733725558;6174937354;1162318226;3484667345;3304755854;17991149;3852588235;2870181499;982406736;1669466901;1287583233;381883668;741073252;653440986;87632266;928393649;634142247;294251402;116951841;40.017442;76934398;52931489;19.95048;32.981009;64020352;20066962;43.953389;12097671921;27331147;212369191;48216576;16.993359;887814077;8625525441;1077881772;922319855;33240181;6098977535;155713526;150022929;1898541;11.941636;326339991;4162425287;623953383;642579947;7.015427;5998694385;117597944;62.346262;29231166;5.051723;561474086;4463100154;45392839;279739908;26.224753;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12097671921;2903806904;8600998229;228700306;3493111;14.855381;12097671921;658968676;64307267;29237352;118343064;10174156793;210757197
200065589;7163080951;595703228;1206048671;3551200171;3319488321;23171185;3611880779;2637543959;974336821;61351009;444137815;169372275;349449458;279134363;70315095;264060632;165003452;9905718;5536014994;476443573;771579264;2740739309;2637524477;103214832;2795275685;2126911253;668364432;967932616;73529837;232634245;439154184;396721546;42432638;528778432;338576824;190201607;45623252;13.160365;32462887;21857221;6.107936;15.749285;2376603;7052429;16.713601;7982067862;173814817;197823697;36590414;5.101415;495168123;6254582484;424434265;384683978;9868668;4101775333;103574684;136227178;14905617;2.021803;197237339;3097233551;256386549;292241029;1.947584;3880292528;70240133;61.59652;21684797;3.079612;297930784;3157348934;168047716;92442949;7.921084;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7982067862;1153807066;6534765284;148583321;139184135;5.728056;7982067862;32536034;188297428;90294641;101147494;7070553189;206414771
200065597;93998677476;75527214457;18471463019;45263532502;40356517819;4907014683;48735144974;35170696638;13564448336;11385284291;7307581569;4077702723;5782435141;4100166862;1682268278;560284915;3207414706;2395434444;68129743035;56963499972;11166243063;33124262548;3063264973;2491612817;35005480487;26330850242;8674630245;13666709834;10816567138;2850142695;6032564472;5455632791;576931681;7634145362;5360934348;2273211014;816940316;439.565778;377374538;324270341;168.068435;156.201906;492669975;271497342;221.172632;104981730639;2865725795;2371029754;888786642;539.784039;10333164378;77000186867;6110289642;4730102033;142661488;52017621486;1680642186;1730869274;409634255;281.171525;437283186;36788383402;3372924423;3315270045;65.894516;52964109153;118508361;640.16048;479152388;258.612514;5960332518;40211803465;2737365218;1414831989;76.766972;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;104981730639;35237054731;64126383824;2935881235;2515924187;166.486662;104981730639;3201927303;715921079;3850741685;1208038995;78879305147;10682506718
200065647;46908975235;38486582998;8422392237;24841018657;23417287509;1423731148;22067956578;15069295489;6998661089;4631910236;3569795764;1062114472;2682864795;2270499077;412365717;1949045441;1299296687;649748755;35130970585;29510079485;5620891099;18834382535;18124102573;710279961;1629658805;11385976912;4910611138;672233663;5247262618;1475074013;3122069151;2922624076;199445075;3600267479;2324638542;1275628938;423757784;159.445131;264312653;201702176;100.061782;101.640394;222055607;59383348;162.672259;51181305109;1154106467;2778359506;505842016;85.385095;402004023;38365241921;2342739934;1860751544;68838395;27458643632;705077876;2043242622;143939906;40.256271;1604035865;20304466117;1267408481;1317134293;33.082201;23722661477;449028591;735.116884;361902111;45.128825;2416004364;18060775803;1075331453;543617252;35.756194;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;51181305109;11431537073;28674362259;684399659;1215031094;3016.378094;51181305109;1649934734;2523529054;744636287;454678363;43182842007;2625684663
200065787;11629183831;9773287175;1855896655;6023899267;5617902212;405997056;5605284563;4155384964;1449899599;1080713522;801914463;278799059;611410022;498092016;113318006;4693035;303822447;165481053;8773785161;7581101824;1192683336;4559572305;4351824606;207747699;4214212856;3229277219;984935637;1684764333;135468153;330082803;812148175;75145441;60693765;872616158;60322712;269389037;89920815;35.589358;54331457;40768766;16.53118;24.237586;49152049;19058178;30.093872;1311675137;27724553;372091871;160018131;17.876449;1106667018;9695284831;834307234;634234013;19026292;6902292544;169192032;278184167;76367928;9.908163;399619543;5090627434;440997929;431353656;6.041692;6214458825;108053498;93.907704;83650203;7.968285;707047476;4604657397;393309305;202880357;12.9846;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1311675137;3141027592;5904485197;3743786227;319410621;8.041733;1311675137;566268261;72757651;135649455;190769784;1129110123;205386129
200065886;39098051021;30655825833;8442225187;19512140376;18165890616;134624976;19585910645;12489935217;7095975427;3620083628;2708991037;911092591;2136894549;1762239048;374655501;1483189079;946751988;53643709;29553264178;23832321309;5720942869;14629740646;14041303873;588436773;14923523532;9791017436;5132506096;5677123292;4056884491;1620238801;2619985843;2335581383;284404461;3057137449;1721303109;133583434;247579922;57.628996;189950926;125519338;26.766312;98.753026;122060585;30862684;91.197901;46090216033;84553924;988427039;34828132;49.669976;3464184011;33401949433;3983107581;2933255701;7580173;24222695181;580004029;729990857;95596483;15.047643;1123143638;16968357726;2464078613;2224463548;22.012644;21867520852;265535212;258.436183;252684837;34.622334;2341040373;16433591707;1519028968;708792153;53.789086;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;46090216033;1025604033;33531535414;1900039109;365033904;37.567276;46090216033;2072642871;1776654444;465058906;357754303;40272077035;1146028473
200065894;23022757186;18226328166;4796429021;1150324302;10777747468;725495553;11519514166;7448580698;4070933468;2196874939;1669339653;527535286;129213759;1066221889;225915701;904737349;603117763;301619586;17345249734;14016483896;3328765838;8580933087;8278702421;302230665;8764316648;5737781474;3026535173;3311099775;2470652982;840446793;1550284335;1407278851;143005484;1760815439;106337413;697441309;169532738;69.851635;99681103;79888008;25.544305;54.343702;8964473;4430733;45.337401;26775973729;562184197;58913021;202241265;29.048438;1748765487;19891387589;2127396972;1574764663;51054908;13976067693;39198319;396717408;55754794;10.998433;587750617;10060038578;1275404053;1178331598;19.089021;12799906037;170201007;192.412802;146486471;18.050005;1161014871;9831349011;851992919;396433065;31.965886;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26775973729;6405513793;16713104759;3382745509;245731777;28.877892;26775973729;1317852619;1355353097;33487486;209130893;22831603903;727158357
