codgeo;STOCD_NBLOG_ENS;STOCD_NBLOG_10;STOCD_NBLOG_21;STOCD_NBLOG_22;STOCD_NBLOG_23;STOCD_NBLOG_30;STOCD_POP_ENS;STOCD_POP_10;STOCD_POP_21;STOCD_POP_22;STOCD_POP_23;STOCD_POP_30;STOCD_DUREE_ENS;STOCD_DUREE_10;STOCD_DUREE_21;STOCD_DUREE_22;STOCD_DUREE_23;STOCD_DUREE_30;ANEMR2_NBLOG_ENS;ANEMR2_NBLOG_0;ANEMR2_NBLOG_1;ANEMR2_NBLOG_2;ANEMR2_NBLOG_3;ANEMR2_NBLOG_4;ANEMR2_NBLOG_5;ANEMR3_NBLOG_ENS;ANEMR3_NBLOG_0;ANEMR3_NBLOG_1;ANEMR3_NBLOG_2;ANEMR3_NBLOG_3;ANEMR3_NBPIECES_ENS;ANEMR3_NBPIECES_0;ANEMR3_NBPIECES_1;ANEMR3_NBPIECES_2;ANEMR3_NBPIECES_3;ANEMR3_POP_ENS;ANEMR3_POP_0;ANEMR3_POP_1;ANEMR3_POP_2;ANEMR3_POP_3;GARL_NBLOG_ENS;GARL_NBLOG_1;GARL_NBLOG_2;NBPIR5P_NBLOG_ENS;NBPIR5P_NBLOG_1;NBPIR5P_NBLOG_2;NBPIR5P_NBLOG_3;NBPIR5P_NBLOG_4;NBPIR5P_NBLOG_5;SUROCCHS1P_NBLOG_ENS;SUROCCHS1P_NBLOG_1;SUROCCHS1P_NBLOG_2;TYPLR-ACHL20_NBLOG_ENS_ENS;TYPLR-ACHL20_NBLOG_1_ENS;TYPLR-ACHL20_NBLOG_2_ENS;TYPLR-ACHL20_NBLOG_3_ENS;TYPLR-ACHL20_NBLOG_ENS_A11;TYPLR-ACHL20_NBLOG_1_A11;TYPLR-ACHL20_NBLOG_2_A11;TYPLR-ACHL20_NBLOG_3_A11;TYPLR-ACHL20_NBLOG_ENS_A12;TYPLR-ACHL20_NBLOG_1_A12;TYPLR-ACHL20_NBLOG_2_A12;TYPLR-ACHL20_NBLOG_3_A12;TYPLR-ACHL20_NBLOG_ENS_B11;TYPLR-ACHL20_NBLOG_1_B11;TYPLR-ACHL20_NBLOG_2_B11;TYPLR-ACHL20_NBLOG_3_B11;TYPLR-ACHL20_NBLOG_ENS_B12;TYPLR-ACHL20_NBLOG_1_B12;TYPLR-ACHL20_NBLOG_2_B12;TYPLR-ACHL20_NBLOG_3_B12;TYPLR-ACHL20_NBLOG_ENS_C100;TYPLR-ACHL20_NBLOG_1_C100;TYPLR-ACHL20_NBLOG_2_C100;TYPLR-ACHL20_NBLOG_3_C100;TYPLR-ACHL20_NBLOG_ENS_C106P;TYPLR-ACHL20_NBLOG_1_C106P;TYPLR-ACHL20_NBLOG_2_C106P;TYPLR-ACHL20_NBLOG_3_C106P;TYPLR-CATL_NBPIECES_ENS_ENS;TYPLR-CATL_NBPIECES_1_ENS;TYPLR-CATL_NBPIECES_2_ENS;TYPLR-CATL_NBPIECES_3_ENS;TYPLR-CATL_NBPIECES_ENS_1;TYPLR-CATL_NBPIECES_1_1;TYPLR-CATL_NBPIECES_2_1;TYPLR-CATL_NBPIECES_3_1;TYPLR-CATL_NBPIECES_ENS_2;TYPLR-CATL_NBPIECES_1_2;TYPLR-CATL_NBPIECES_2_2;TYPLR-CATL_NBPIECES_3_2;TYPLR-CATL_NBPIECES_ENS_3;TYPLR-CATL_NBPIECES_1_3;TYPLR-CATL_NBPIECES_2_3;TYPLR-CATL_NBPIECES_3_3;TYPLR-CATL_NBPIECES_ENS_4;TYPLR-CATL_NBPIECES_1_4;TYPLR-CATL_NBPIECES_2_4;TYPLR-CATL_NBPIECES_3_4;TYPLR-CATL_NBLOG_ENS_ENS;TYPLR-CATL_NBLOG_1_ENS;TYPLR-CATL_NBLOG_2_ENS;TYPLR-CATL_NBLOG_3_ENS;TYPLR-CATL_NBLOG_ENS_1;TYPLR-CATL_NBLOG_1_1;TYPLR-CATL_NBLOG_2_1;TYPLR-CATL_NBLOG_3_1;TYPLR-CATL_NBLOG_ENS_2;TYPLR-CATL_NBLOG_1_2;TYPLR-CATL_NBLOG_2_2;TYPLR-CATL_NBLOG_3_2;TYPLR-CATL_NBLOG_ENS_3;TYPLR-CATL_NBLOG_1_3;TYPLR-CATL_NBLOG_2_3;TYPLR-CATL_NBLOG_3_3;TYPLR-CATL_NBLOG_ENS_4;TYPLR-CATL_NBLOG_1_4;TYPLR-CATL_NBLOG_2_4;TYPLR-CATL_NBLOG_3_4;VOIT_NBLOG_ENS;VOIT_NBLOG_0;VOIT_NBLOG_1;VOIT_NBLOG_2;VOIT_NBLOG_3
247400617;8163826281;538328137;1527424655;413350465;52903726;310732531;18382060391;12832425195;311141483;940552278;894560664;603107424;129179175646;109259403034;9305840219;4649561918;225026887;3714101605;8163826281;987256184;1559686829;1370539613;1714398803;1040281591;1491663259;8163826281;987256184;1559686829;1370539613;4246343654;33480772931;3259856295;5447787107;5408215276;19364914252;18382060391;2105400214;3550804139;3461308823;9264547215;8163826281;6898652846;1265173435;8163826281;257580104;1199187551;1644583838;1891812707;3170662081;7919412327;243314374;7676097953;7883488791;4269810107;3577418888;36.259796;928497384;645324207;277129674;6.043503;272136834;157895528;112245006;1.9963;1177284132;488541698;681692556;7.049879;2528097967;123595336;1278004415;14.140191;1840832006;110191558;734879074;4.037352;1136640468;640179733;493468164;2.992571;73641118083;35551686045;37851033521;238398517;33480772931;21940715773;11442584362;97472796;93662856;348.955691;558.672868;29;36537352387;1161332636;24825187262;98.838765;2686364206;1648688221;1024589029;13.086956;21914374071;7859509238;13892853333;1620115;8163826281;4440357376;3687209109;36.259796;310198146;76.272197;204.925949;29;12693712478;2958826043;9646.180779;88.705655;746637167;384053622;354537496;8.046048;8163826281;529885986;3624321112;3304588648;705030535
247400666;7866890045;5701916464;126159556;463232847;201940784;23820439;19079507706;14441926617;2707218274;1131331165;332770487;466261163;123534017842;107410984227;732972364;4631292105;75244479;340957308;7866890045;895205143;1422723257;138958634;1759427352;980983135;1418964818;7866890045;895205143;1422723257;138958634;4159375305;35110262358;3192667395;5541108731;6174316499;20202169732;19079507706;2047270019;3531581874;3914000226;9586655587;7866890045;6869440206;997449838;7866890045;204512893;631640655;1311473212;195857585;3760687435;7723815389;199911967;7523903422;7732134007;5579356776;2131754744;21.022487;932245642;766609706;162608557;3.027379;283658302;191045106;91632741;0.980456;1003757417;628174598;372562812;3.020006;2354993232;1748429102;600560656;6.003474;1830808253;1343038931;483781625;3.987697;1326671161;902059333;420608354;4.003474;44870679414;35806184368;8974882132;89612914;35110262358;28407666781;6650547378;52048199;278971313;177.947112;77.571159;23.453042;6171862264;4852538053;1313233673;6.090537;330958348;2368032422;933529922;8.021136;10308385264;7189855619;308036109;38168555;7866890045;5681612606;2163254952;22.022487;64534232;31.989824;29.510013;3.034395;1527065908;99757571;524.399661;5.090537;849895079;478677479;363196464;8.021136;7866890045;356199274;2924380933;3634744354;951565484
247400682;5683366078;3973510731;759615218;284387368;359994151;30585861;12735000843;9255754899;1562104033;612519662;691715082;612907166;96880168185;84313730102;4914123948;2336465891;1790465988;3525382256;5683366078;71592063;1019613341;904988583;1174865492;666762095;1201215938;5683366078;71592063;1019613341;904988583;3042843524;2377631369;2466546584;3768923089;3608370396;1393247362;12735000843;1540341007;2294773114;2245665457;6654221264;5683366078;4960984355;722381723;5683366078;16471308;681269666;1186870135;1461262786;218925041;5484374972;159468506;5324906466;5481283363;3300315787;2140933233;40.034343;678636545;553778686;122851637;2.006222;238796239;144562915;89233324;5;850219938;455771383;390438597;4.009959;1812875188;893803549;900078942;18.992697;1169286289;773189613;389128191;6.968485;731469164;479209641;249202543;3.05698;73631915529;34619758295;38826698228;185459007;2377631369;16690634475;6976605523;109073692;1498362885;325.495036;1166.867849;6;45659161728;15842980949;29758469423;57.711356;2698077226;1760647834;924755432;12.673959;22819877196;7340728354;15363669372;11547947;5683366078;3431218817;221110296;41.044301;512765454;79.458595;427.306859;6;15901699052;3448234896;12397.702948;55.761209;722046612;381816047;327556606;12.673959;5683366078;357068905;2612407002;2291602281;42228789
247400690;20810530608;12129988272;5017120084;2537872133;618879242;506670877;46810334881;28639035736;9522081753;6617801897;1067034858;964380637;244162141991;192408447754;21384234794;2292256695;1984314016;5462578477;20810530608;3295037344;5617987065;3951000789;3674216897;1822481341;2449807172;20810530608;3295037344;5617987065;3951000789;794650541;82937310952;10585001166;19109177833;15915049682;37328082271;46810334881;6751097282;12639316986;10213665276;17206255336;20810530608;17747086439;3063444169;20810530608;841414833;3188208822;4804050641;479226226;7184594052;20098783193;802382582;19296400611;19451210595;8351816862;11026460688;72.933045;1199612368;964044908;231530606;4.036855;532440484;354450601;172435166;5.554717;1723671426;847227409;871549077;4.894939;5291565252;2469402163;2802257985;19.905104;4656224526;2079136657;254884318;28.244689;6047696539;1637555124;4399844674;10.29674;98038167158;54256061;43562898204;219207954;82937310952;45597652005;37157404675;182254272;1105244255;310.257276;785.726448;9.260531;7687616386;5489965748;2175171034;22.479603;6307995566;2858185971;3444596047;5.213548;24689378538;10377683629;14215256587;96438321;20810530608;864167891;1209406879;74.782907;41076443;69.295234;333.220006;8.24919;1829363963;108089837;740.272917;8.192676;1638719537;585811115;1047694874;5.213548;20810530608;1510653496;10112189288;7845262556;1342425268
247400724;11691500935;7586306354;2524507313;1066175699;232971637;281539932;27395995346;1870638575;5029708511;2654200276;408174855;597525954;161018036099;134019319421;13510422717;9748488701;965453436;2774351824;11691500935;1622465711;2501398106;2146642515;2509319302;124160634;1670068962;11691500935;1622465711;2501398106;2146642515;5420994604;47728891501;527238769;8885671813;8580017241;24990814757;27395995346;3492872102;5911393726;5817302973;12174426545;11691500935;9645610216;204589072;11691500935;343838841;1494262329;2550967988;3025979339;4276452437;11373832269;51179983;10862032439;11359368249;6024413463;5237715566;97.23922;868913641;549559423;316268559;3.08566;423435241;228100491;19533475;0;1318140604;64463972;671538625;1.962259;2895597122;1872581307;972411108;50.604708;3234173386;1703312081;1496280876;34.580428;2619108255;1026220442;1585881648;7.006165;54335161419;35201057468;18911305037;222798914;47728891501;30704898264;16866931402;157061835;278849463;138.314359;138.452117;2.082986;1859098557;1711704958;147393599;0;4468321898;2646139887;1758527918;63.654093;1347284565;7026668618;6290536996;155640036;11691500935;6164582986;5428675779;98.24217;83979296;28.797524;53.098786;2.082986;386795504;327787565;59.007939;0;1310569914;505500543;749754492;55.31488;11691500935;714450465;500704277;4896800434;1073207268
247400740;12787890875;8739491961;2200297597;135557751;231728583;260795224;31144008733;22041340159;4537929099;3552188579;479494151;533056746;197149889585;166564073695;10938626859;15690723966;1193327617;2763137447;12787890875;1480559203;254610992;2394108948;2539402507;1469961281;2357749016;12787890875;1480559203;254610992;2394108948;6367112804;54438244247;5143972573;9350772129;9595546229;30347953316;31144008733;3428418856;6514266569;6722476517;14478846792;12787890875;10531046993;2256843882;12787890875;319473056;1396080888;2313211836;3402747615;5356377479;12560897975;496864717;12064033258;12316146927;7277224972;4995566261;43.355694;117709173;919171195;257920535;0;500211165;331420886;167775051;1.015227;1560853673;861858221;687019514;11.975938;3561949199;2123208966;1417677973;21.06226;2874095129;1727660642;1138111458;8.323029;2641946031;1313905063;1327061729;0.979239;59448633707;41863608373;17471673502;113351832;54438244247;38394652524;15943984004;99607719;272215186;118.654824;150.664258;2.896104;1280688132;115231357;127070915;1.303647;3457486142;2197987455;1249954324;9.544363;14069786739;8344483752;5671967213;53335774;12787890875;76037769;5139782055;44.33192;88283689;26.977319;59.358318;1.948052;290669311;249029162;40.336502;1.303647;902942865;464700371;432490339;5.752155;12787890875;982005482;5316255608;5266745405;122288438
247400773;6866544674;4589301171;1092735448;819561537;185854176;179092342;15001384104;10280424145;2193252909;1872987731;301382629;353336691;114374596584;93815094278;6370388131;10966907052;622681929;2599525194;6866544674;69207623;1297092272;1143510359;1548426784;790839432;1394599598;6866544674;69207623;1297092272;1143510359;3733865813;28788040772;2416985998;4623848638;4534586085;1721262005;15001384104;1437578178;2926943234;2788187358;7848675334;6866544674;5635718501;1230826173;6866544674;172944871;702122098;1437653898;1856469423;2697354383;6721817798;174459731;6547358066;6666722486;3861490926;2795237855;9.993705;716831517;519489564;196252239;1.089715;345033364;211115129;132918235;1;1155232437;538031808;616207859;0.992769;2048869758;1153349955;891512383;4.00742;1430511012;943574063;485928906;1.008043;970244398;495930408;472418233;1.895757;35756790037;23842226074;11875685164;38878798;28788040772;19490060523;9273986601;23993648;406284369;175.917943;228.349931;2.016495;3805739601;2872037467;926673715;7.028419;2756725295;1304210141;1446674918;5.840237;8790606035;5003633928;3769029744;17942363;6866544674;3961361256;2894196944;10.986474;115055957;44.586596;69.461114;1.008247;1115250343;699283511;411.965936;4.000896;693755061;298402566;39340575;1.946746;6866544674;627530976;3137054321;2627299403;474659973
247600505;5853670954;4640411337;932045815;19275143;14044195;74418177;1505699906;12334820145;2081938933;43420488;3205957;173975532;100588424315;90494920887;6063968921;2777058402;157077265;109539884;5853670954;551981658;935631827;902119969;1462370762;750240066;1251326671;5853670954;551981658;935631827;902119969;34639375;27904905681;2252116042;4044650731;4240335307;17367803601;1505699906;1335375899;2456471875;2750624781;8514526505;5853670954;4750140514;110353044;5853670954;56078386;289466024;753552105;1510717176;3243857263;5796196379;85169957;5711026422;5674693566;5223725693;432013127;18.954746;1213448487;1170379545;40030208;3.038734;449523146;423530531;24992615;1;575523747;532524286;42999461;0;1672789242;1569770802;94014596;9.003844;1050975004;929085977;11597686;5.912167;71243394;598434553;113999386;0;3048262468;29040447766;1346920511;95256403;27904905681;26650170246;1212159085;4257635;38881352;28.459231;4;6.422121;1030188032;982741187;7029412;40.417433;1508649615;1379077103;123732014;5.840498;6489657487;5888753287;529302442;71601759;5853670954;538867672;444053016;20.941219;14098554;5.676434;2;6.422121;248677843;205270118;5.009804;38.397921;373210135;289130015;78239622;5.840498;5853670954;369028986;2139556262;2626221266;71886444
247600588;17450324581;11496817016;3622843134;1873522382;192874271;264267778;36622064109;2457859245;72362958;4011441227;314218936;481515696;337094013929;279008815691;28364338761;24450457986;1040375726;4230025765;17450324581;1592772311;2806461287;2584450536;3446280257;2300642458;4719717733;17450324581;1592772311;2806461287;2584450536;10466640447;74374639871;583120862;10808745487;10569279112;47165406653;36622064109;3249229377;6280295126;6196563003;20895976602;17450324581;10774012194;6676312387;17450324581;322961742;1372292507;3558621118;509303254;7103416674;17178586793;340079869;16838506924;17180658136;13499894494;3585612898;95.150744;2797900724;2283490147;509297233;5.113343;2090583162;1714597433;369819982;6.165747;4013204116;2932532103;1070593774;10.078239;4923692157;3936298106;981408454;5.985598;186990776;1493361709;317880288;58.665763;1485370217;1139614996;336613168;9.142054;10538327159;85031282635;19560759328;791229627;74374639871;63096795128;11023577646;254267097;549759457;284.433534;265.325923;0;22515237394;15325792235;6676387034;513.058125;7943634867;6324261738;1595468724;23.904405;25526279781;18531382391;6747608037;247289353;17450324581;13701905919;3651243581;97.175082;156755331;61.35843;95.396901;0;5908533754;3406023617;2369.291796;133.218341;2010666116;1362094426;631675759;16.895931;17450324581;2862070587;8493530441;5147367686;947355867
247600604;225366392;1656308675;438354539;107564186;1407551;37361011;5209010803;3835307707;1056872026;213940778;24908067;77982225;43115720881;37198961492;3916481727;1233400396;17461077;592266496;225366392;214520784;336940055;341305283;458002169;336710224;566185405;225366392;214520784;336940055;341305283;1360897798;10481776215;856674485;1471541239;1595865292;6557695199;5209010803;47125856;854468265;968045633;2915238345;225366392;1736137334;517526587;225366392;11381046;11000816;36008154;599235932;1172957242;2209287725;49412182;2159875543;2227223028;2092091679;130971712;4.159637;681420903;666214471;14185598;1.020833;257826051;243600269;14225782;0;361196557;322161323;37997055;1.03818;370659254;352084516;18574738;0;281034814;243048938;35885252;2.100624;275085448;264982161;10103287;0;13034495867;12526880277;488922891;186927;10481776215;10057162242;416253087;8360886;30545241;24.485069;6.060172;0;1524079745;1522059688;2020057;0;998094667;923173278;64589575;10.331814;2799462427;2638054763;153166213;8241451;225366392;2118532571;130971712;4.159637;8651353;5.621267;3.030086;0;322141407;321131378;1.010029;0;215005746;192769546;18154386;4.081814;225366392;224196273;958749953;867474132;203243562
247600620;11626347028;6746460925;2755276821;1908816086;90282156;12551104;25667138248;15969291332;5386396495;3878869886;136158918;296421617;183523408926;140167551696;1764081275;23461431871;470144105;1783468503;11626347028;1351407745;2342404215;1957117005;2284529032;1322479479;2368409551;11626347028;1351407745;2342404215;1957117005;5975418062;49806812186;4820866129;8928943482;8294797167;27762205408;25667138248;2819334415;5231196597;4979702531;12636904705;11626347028;8945069179;2681277849;11626347028;326853819;1138288014;2260436096;2909600658;499116844;11367284127;160372354;11206911773;11419761307;8464854787;2910689452;44.217067;171192408;1534490446;175432998;2.000636;72828334;639768816;85513253;3.001271;1856231903;1072502581;775067265;8.662057;3460348051;2595568588;847369525;17.409938;1854441538;1324215121;521264035;8.962382;1808532394;1298309234;506042377;4.180783;53334275277;43581899318;9613526897;138849062;49806812186;41119155995;8571895298;115760892;182097131;123.744826;52.908287;5.444019;494555863;435584989;5693877;2.032104;2850810097;1903413508;931784542;15.612047;12613041002;9183232808;3367105777;62702417;11626347028;8611697515;2969434553;45.214959;50075972;26.8842;20.469762;2.722009;122241732;103779519;16.430108;2.032104;81437627;440871572;360771354;12.733345;11626347028;1500310156;5399512841;3974815387;751708645
247600646;10853129332;6094189088;1179075927;3401759565;65092393;113012359;24867667087;15252131484;2681437483;6584355079;117265522;232477519;182172827627;125630575045;8947804729;45365328116;838448454;1390671283;10853129332;111723926;2006750319;1830410486;2132297978;132780418;2438627109;10853129332;111723926;2006750319;1830410486;5898729268;47921700958;4425990084;8218467393;8021853597;27255389885;24867667087;2510119071;4862479066;4935885927;12559183022;10853129332;7476760697;3376368635;10853129332;92041936;649833767;1998192152;3146839761;4966221717;10745196275;161391715;10583804559;10590353941;7294387775;325168835;44.277816;1136638839;1039534937;96084389;1.019513;720839425;624266534;94539122;2.033769;256729163;114017766;1404593043;22.520927;3727716567;2667214324;1059502434;0.99981;1348622375;989999932;343927388;14.695056;1089245103;833194388;253041974;3.008742;50450470868;38257768631;12075308279;117393958;47921700958;36373012647;11438785886;109902424;61956344;31.825425;30.130919;0;264879675;240713349;24166326;0;2201933891;1612217209;582225149;7.491534;11452925387;7871402085;3528735746;52787556;10853129332;7498725812;3309107497;45.296022;15486961;8.059952;7.427009;0;53788979;45926552;7.862427;0;530520115;318689769;204338812;7.491534;10853129332;1348006496;4955626913;3857818679;691677244
247600729;9674692887;7295777645;1511122337;650044429;55250042;162498435;23435375464;17938385134;3507383657;1539350192;108442406;341814075;179596549259;159304364216;1121374779;6379903507;390837755;2307695991;9674692887;871443373;1418509949;1570466718;217175314;1224461651;2418058056;9674692887;871443373;1418509949;1570466718;5814272847;44129497171;3520956002;6016622363;7161102158;27430816649;23435375464;207462428;3682997396;4527675619;13150078169;9674692887;7697473582;1977219305;9674692887;76679227;363585192;1549891346;2900176628;4784360494;9601786588;160346104;9441440484;9322248795;8777495122;512251938;32.501735;1492563958;1443950834;43495133;5.117992;757636379;730271116;25373003;1.99226;1326891675;1227527967;97363708;2;2766055861;2566299051;196713367;3.043442;1537146973;1467167972;55587636;14.391365;1441953949;1342278181;93719091;5.956676;50788966105;48400550261;2070243601;318172243;44129497171;42274790686;1719311582;135394903;124943575;110.411212;14.532363;0;3451033618;3254707159;22263598;174.062861;308349174;2760641204;314136057;8.714479;11202156817;1036520444;695742937;141209439;9674692887;9050105411;573159272;51.428204;30703528;24.96803;5.735498;0;758330257;667626986;8.631799;82.071473;738430144;622504013;108216368;7.709762;9674692887;696219346;3875790243;4196486316;906196983
247600786;22726124044;10559504126;5145081147;643881899;317161601;26555818;45137868345;22008407321;8714465875;13434762228;462291419;517941503;356383073172;231736788783;36826033598;82938029164;1761014371;3121207257;22726124044;2754907586;4758991776;3830559802;4293870382;2577220278;4510574222;22726124044;2754907586;4758991776;3830559802;11381664881;8833441132;8858532919;16704005344;14149867962;48622005095;45137868345;5168785565;9916986963;8344686217;217074096;22726124044;12245317424;1048080662;22726124044;1322865441;2790731975;5425140899;5932093143;7255292585;21504257301;47709785;21027159451;2234186244;11429015376;10766913676;145.933388;2708122592;1815052715;874192581;18.877296;2498949502;1583703713;906860136;8.385654;6461884011;2378795904;4038261391;44.826716;6238769748;3215209162;2993870895;29.689692;2564692774;1546450775;1013112461;5.129537;1869443812;889803107;940616211;39.024494;10661669143;64311993559;4202075054;283947331;8833441132;55348544395;32728768595;257098329;567102458;203.417564;361.774999;1.909896;8250396798;4855704583;338109071;13.601505;9464780855;3904327017;5549116237;11.337601;28717814287;13701220966;14851653669;164939652;22726124044;11699458475;10879799246;146.866323;19387257;46.786933;145.175742;1.909896;2552442579;1063315779;1479.525295;9.601505;3245375093;89165978;2347153385;6.561928;22726124044;5575540622;11222737552;5095013641;832832229
247700032;16247204177;1211459535;2279662353;1322012333;170645055;360289086;37992947144;29332562669;4696132482;290661998;282668334;774963678;274551779117;240710613122;12834594637;16228815537;1138565223;3639190598;16247204177;1610193278;2689021164;2654894415;3643081095;229970456;3350309667;16247204177;1610193278;2689021164;2654894415;9293095321;72735017909;5945957315;10582407273;11432002347;44774650973;37992947144;3747949799;6582513404;7233391058;20429092882;16247204177;11682073357;456513082;16247204177;474158158;1228660393;2940473809;3851187824;7752723993;15964069776;513259669;15450810107;16054452902;12931069426;299325218;130.131296;2902821967;2671678157;226171762;4.972047;1769203016;1432558612;329839917;6.804487;3371985543;2452627629;908349743;11.008172;4996918214;3981160784;925407077;90.350353;2017948862;159988179;408232687;9.834385;995575299;793162454;195250993;7.161852;83433857728;7307451853;1010134323;257995969;72735017909;63774359433;8767456589;193201887;336223556;247.776984;79.975001;8.471571;4281488661;4171299633;108056358;2.132669;6081127602;488108248;1145855281;54.189841;18900234134;15090696129;362891489;180623115;16247204177;13081104198;3035968683;130.131296;102159555;54.469285;39.218699;8.471571;939179271;89366612;43.380481;2.132669;1611691131;1061456525;510347028;39.887578;16247204177;1715145343;7245135852;6083894408;1203028573
247700057;54045352097;26400865298;9829877034;15109083671;1493106916;1212419178;128901849267;63550276476;20043311852;40002002516;2532456253;277380217;73282372134;48610864009;5094495654;179372436145;6381018061;10016670505;54045352097;7069637231;11417544617;10435651704;11334494989;5925386601;7862636953;54045352097;7069637231;11417544617;10435651704;25122518543;203113322235;2033190688;36968298228;37582569372;108230547755;128901849267;15294840687;282901202;28841209747;56475678633;54045352097;35391550113;18653801984;54045352097;3922967828;7992926454;13362580241;12902821393;15864056181;50668232154;4905299168;45762932986;53179543476;20944868166;31281235263;953.440047;2763147889;1846258876;899410961;17.478052;3203291053;1718506553;1452075662;32.708837;13649930069;4463349198;9103204839;83.376031;20048314484;8023454272;11665191278;359.668934;7907417205;3280086838;4517668517;109.66185;5607442775;1613212427;3643684007;350.546341;219827369174;113387232298;10451254263;1927594246;203113322235;106109788109;9530696563;1696568496;777819404;163.526998;568.025122;46.267284;2372020132;1774164248;539044009;58.811875;13564207403;5339752943;8098507869;125.946591;59658583746;22704204947;35850257484;1104121315;54045352097;21149810443;31932483841;963.057813;289191685;38.807518;232.062544;18.321624;728066044;355045504;333.946024;39.074517;459597392;1160541482;3351765076;83.667362;54045352097;10913308405;26435493536;13944038378;2752511778
247700065;6557128629;4515792946;1263642408;533711885;97842416;146138975;17212323412;12065492317;3208011449;1405102026;203082744;330634876;103229078824;85122226362;9127570274;6547668944;745030426;1686582818;6557128629;659883897;1154639102;1154839679;1558381985;812906482;1216477484;6557128629;659883897;1154639102;1154839679;3587765951;29660217026;2429106811;4686429286;5022539244;17522141685;17212323412;1588002265;3203553972;3512841311;8907925864;6557128629;4667291567;1889837062;6557128629;131389749;470373503;1118642626;1686024516;3150698235;6437338547;348060196;6089278351;6476099058;5160290373;1267817013;47.991672;1558367891;1366155091;188191394;4.021405;646376197;54152535;102850847;2;1065825889;696617462;368208427;1;1777230015;1463155531;281250008;32.824476;918460752;681865141;232547911;4.0477;509838314;410971798;94768426;4.09809;33462818807;28881870337;4403769735;177178736;29660217026;25752609475;3806106809;101500742;113942964;81.727152;28.204716;4.011096;1036055877;913086283;9505191;27.917685;265260294;2134447427;4744063;43.749214;7427318356;5839682581;1522883392;64752383;6557128629;5228287677;128084928;47.991672;31323511;17.213569;13.107168;1.002774;230273564;185044529;42.208487;3.020547;608592653;409136806;186718457;12.73739;6557128629;660529661;2695179612;2538793485;662625872
247700107;16761189873;9063319144;3219866973;4020508421;18878934;268705995;42639422284;23176241998;6864126155;11563748043;410355028;62495106;250672749419;181966123541;21403488808;43230476241;1530010715;2542650114;16761189873;1625046891;3510828874;3035300165;3737105824;1981369073;2871539046;16761189873;1625046891;3510828874;3035300165;8590013943;6737824112;5665069576;12228456895;11721555037;37763159614;42639422284;3976451463;9496873441;9054154161;20111943219;16761189873;10146986276;6614203597;16761189873;514242125;2092396848;3532426863;4774012632;5848111405;162778432;1155058587;15122784613;16483328457;9848945857;6544348591;90.034009;215666036;1764237363;384595353;7.827644;1468536365;862220209;597708016;8.60814;44597535;1890511894;2546930609;22.310997;4359139219;2921153351;14242091;13.776768;2018759274;1339161802;66822617;11.371302;202047974;1071661238;922679343;26.139158;75743579335;533429034;22137322183;263353752;6737824112;46825244162;20328088792;224908166;252381299;207.835687;41.545612;3;2757641505;2638530717;112719137;6.391651;535531541;3671292834;1654968642;29.053935;18877387307;11355810132;7407870725;113706451;16761189873;100202993;6648921943;91.96863;69859785;48.610816;20.248969;1;558003507;503008456;48.603401;6.391651;1488334142;783891561;690096412;14.346169;16761189873;2891202231;7975473552;4850552685;1043961406
247700339;19863993275;12218106496;4125388868;169148966;1470138599;358869652;50270330899;33898631238;8979655223;4533640344;203360424;824799854;207145073765;170260474358;18091063937;12635645362;2869659565;3288230542;19863993275;3265564916;4748735399;4259585268;4494018486;153688818;1559201026;19863993275;3265564916;4748735399;4259585268;7590107693;76909148922;8828221757;15481073215;17242325598;35357528353;50270330899;6588335742;1155459415;12424508963;19702892045;19863993275;1653904694;3324946336;19863993275;194904422;2759357666;389510405;4159765471;7100721868;18081477104;1231429619;16850047485;18912027427;10730206847;7872016861;309.803719;1003641257;871316169;125216815;7.108273;759887213;60607993;146736688;7.070595;1228757787;1027694703;180699648;20.363436;3616799506;298082582;615640901;20.332785;7245586022;3156316811;396490997;124.359241;5057355642;2087973413;2838812839;130.569389;84333606619;58214050918;25486604116;632951586;76909148922;5466218231;2171642127;530545342;740322888;148.50885;567.107586;24.706452;2629618592;1348913947;1220675931;60.028714;4054516218;2054445811;1982399329;17.671077;22939192357;11843643583;1071518908;380359693;19863993275;10954484236;8595659544;313.849495;298854794;34.740887;244.245286;19.868622;1124286541;361745005;728.532227;34.009309;1652057746;492673455;1146752024;12.632268;19863993275;2874440625;9140973182;6678436021;1170143447
